variable,value
M_timber_node7node8_t4,1.0
M_timber_node7node8_t5,1.0
M_wide_node7node8_t2,1.0
M_wide_node7node8_t3,1.0
M_wide_node7node8_t4,1.0
M_wide_node7node8_t5,1.0
M_timber_node7node23_t2,1.0
M_wide_node7node23_t2,1.0
M_wide_node7node23_t3,1.0
M_wide_node7node23_t4,1.0
M_wide_node7node23_t5,1.0
M_timber_node7node24_t2,1.0
M_wide_node7node24_t2,1.0
M_wide_node7node24_t3,1.0
M_wide_node7node24_t4,1.0
M_wide_node7node24_t5,1.0
M_timber_node8node22_t2,1.0
M_wide_node8node22_t2,1.0
M_wide_node8node22_t3,1.0
M_wide_node8node22_t4,1.0
M_wide_node8node22_t5,1.0
M_timber_node8node23_t2,1.0
M_wide_node8node23_t2,1.0
M_wide_node8node23_t3,1.0
M_wide_node8node23_t4,1.0
M_wide_node8node23_t5,1.0
M_timber_node9node19_t2,1.0
M_timber_node9node12_t2,1.0
M_timber_node9node24_t2,1.0
M_wide_node9node24_t2,1.0
M_wide_node9node24_t3,1.0
M_wide_node9node24_t4,1.0
M_wide_node9node24_t5,1.0
M_timber_node10node21_t2,1.0
M_wide_node10node21_t2,1.0
M_wide_node10node21_t3,1.0
M_wide_node10node21_t4,1.0
M_wide_node10node21_t5,1.0
M_timber_node11node13_t2,1.0
M_timber_node11node13_t3,1.0
M_timber_node11node13_t4,1.0
M_timber_node11node13_t5,1.0
M_wide_node11node13_t2,1.0
M_wide_node11node13_t3,1.0
M_wide_node11node13_t4,1.0
M_wide_node11node13_t5,1.0
M_timber_node11node23_t2,1.0
M_wide_node11node23_t2,1.0
M_wide_node11node23_t3,1.0
M_wide_node11node23_t4,1.0
M_wide_node11node23_t5,1.0
M_timber_node11node24_t2,1.0
M_wide_node11node24_t2,1.0
M_wide_node11node24_t3,1.0
M_wide_node11node24_t4,1.0
M_wide_node11node24_t5,1.0
M_timber_node12node16_t2,1.0
M_timber_node12node24_t2,1.0
M_wide_node12node24_t2,1.0
M_wide_node12node24_t3,1.0
M_wide_node12node24_t4,1.0
M_wide_node12node24_t5,1.0
M_timber_node13node23_t2,1.0
M_wide_node13node23_t2,1.0
M_wide_node13node23_t3,1.0
M_wide_node13node23_t4,1.0
M_wide_node13node23_t5,1.0
M_timber_node14node23_t2,1.0
M_wide_node14node23_t2,1.0
M_wide_node14node23_t3,1.0
M_wide_node14node23_t4,1.0
M_wide_node14node23_t5,1.0
M_timber_node15node23_t2,1.0
M_wide_node15node23_t2,1.0
M_wide_node15node23_t3,1.0
M_wide_node15node23_t4,1.0
M_wide_node15node23_t5,1.0
M_timber_node15node24_t2,1.0
M_wide_node15node24_t2,1.0
M_wide_node15node24_t3,1.0
M_wide_node15node24_t4,1.0
M_wide_node15node24_t5,1.0
M_timber_node16node24_t2,1.0
M_wide_node16node24_t2,1.0
M_wide_node16node24_t3,1.0
M_wide_node16node24_t4,1.0
M_wide_node16node24_t5,1.0
M_timber_node17node20_t2,1.0
M_timber_node17node24_t2,1.0
M_wide_node17node24_t2,1.0
M_wide_node17node24_t3,1.0
M_wide_node17node24_t4,1.0
