variable,value
C_wide_node14node178_t0,0.0
C_wide_node14node178_t1,1.0
C_wide_node14node178_t2,1.0
C_wide_node14node178_t3,1.0
C_wide_node14node178_t4,1.0
C_wide_node14node178_t5,1.0
C_timber_node14node183_t0,0.0
C_timber_node14node183_t1,1.0
C_timber_node14node183_t2,1.0
C_timber_node14node183_t3,1.0
C_timber_node14node183_t4,1.0
C_timber_node14node183_t5,1.0
C_wide_node14node183_t0,0.0
C_wide_node14node183_t1,1.0
C_wide_node14node183_t2,1.0
C_wide_node14node183_t3,1.0
C_wide_node14node183_t4,1.0
C_wide_node14node183_t5,1.0
C_timber_node15node120_t0,0.0
C_timber_node15node120_t1,1.0
C_timber_node15node120_t2,1.0
C_timber_node15node120_t3,1.0
C_timber_node15node120_t4,1.0
C_timber_node15node120_t5,1.0
C_wide_node15node120_t0,0.0
C_wide_node15node120_t1,1.0
C_wide_node15node120_t2,1.0
C_wide_node15node120_t3,1.0
C_wide_node15node120_t4,1.0
C_wide_node15node120_t5,1.0
C_timber_node15node35_t0,0.0
C_timber_node15node35_t1,1.0
C_timber_node15node35_t2,1.0
C_timber_node15node35_t3,1.0
C_timber_node15node35_t4,1.0
C_timber_node15node35_t5,1.0
