variable,value
C_wide_node15node46_t1,1.0
C_wide_node15node46_t2,1.0
C_wide_node15node46_t3,1.0
C_wide_node15node46_t4,1.0
C_wide_node15node46_t5,1.0
C_timber_node15node41_t0,0.0
C_timber_node15node41_t1,1.0
C_timber_node15node41_t2,1.0
C_timber_node15node41_t3,1.0
C_timber_node15node41_t4,1.0
C_timber_node15node41_t5,1.0
C_wide_node15node41_t0,0.0
C_wide_node15node41_t1,1.0
C_wide_node15node41_t2,1.0
C_wide_node15node41_t3,1.0
C_wide_node15node41_t4,1.0
C_wide_node15node41_t5,1.0
C_timber_node15node76_t0,0.0
C_timber_node15node76_t1,1.0
C_timber_node15node76_t2,1.0
C_timber_node15node76_t3,1.0
C_timber_node15node76_t4,1.0
C_timber_node15node76_t5,1.0
