OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry,road_access
1050,975,1,EcEc_5_11_2_Ad,1050,Castelo de Paiva,148374.426304,-9312.66528221,221.0,48.3398,x,m,i,3,Marginal,Ru1.1,Regossolos,1623.1982951,88118.2220642,8.81182220642,Eucalipto,1623.19816346,88118.2191759,2.9,0.0,0.0,0.0,"POLYGON ((-9095.93818 148163.72171, -9161.00848 148181.51851, -9203.84008 148208.17941, -9253.80198 148225.14851, -9293.03018 148264.70091, -9365.56338 148301.99011, -9440.11298 148305.95491, -9513.47828 148394.73071, -9593.88298 148433.50071, -9546.83648 148460.23861, -9490.15898 148485.35951, -9426.05538 148523.91821, -9383.68368 148478.32961, -9344.41278 148461.40921, -9283.22038 148472.06441, -9223.28058 148508.37481, -9137.12338 148540.26861, -9139.31128 148472.88621, -9174.08048 148445.29081, -9214.34918 148414.11071, -9205.03438 148367.03321, -9178.03338 148316.74301, -9106.15468 148318.03331, -9067.36148 148276.03841, -9069.24628 148211.26811, -9095.93818 148163.72171))",none
1051,976,1,EcEc_2_6_2_Pv,1051,Castelo de Paiva,148303.828841,-9533.4324595,354.0,23.9191,x,m,i,3,Marginal,Ru1.1,Regossolos,1811.50223871,100935.802163,10.0935802163,Eucalipto,1811.50221546,100935.789768,2.9,0.0,0.0,0.0,"POLYGON ((-9593.88298 148433.50071, -9513.47828 148394.73071, -9440.11298 148305.95491, -9365.56338 148301.99011, -9293.03018 148264.70091, -9253.80198 148225.14851, -9203.84008 148208.17941, -9161.00848 148181.51851, -9211.64368 148150.26781, -9258.61288 148123.60721, -9285.42308 148164.82781, -9359.49678 148171.24561, -9383.53878 148117.69471, -9442.14598 148100.01401, -9495.01278 148129.52711, -9546.79658 148163.99301, -9586.97038 148201.97821, -9626.82888 148239.51031, -9661.52468 148294.83971, -9700.28238 148336.33611, -9693.45468 148388.84251, -9713.87588 148440.52801, -9751.58148 148399.60361, -9801.10198 148388.50241, -9815.27028 148436.54431, -9789.53378 148484.73641, -9738.80558 148537.42421, -9660.85948 148508.87151, -9642.68788 148468.53731, -9593.88298 148433.50071))",none
1052,977,1,EcEc_2_11_3_Pv,1052,Castelo de Paiva,148372.087837,-8975.61203827,221.0,48.3398,x,m,i,3,Marginal,Ru1.1,Regossolos,1708.86515019,124865.632881,12.4865632881,Eucalipto,1708.86501102,124865.636442,2.9,0.0,0.0,0.0,"POLYGON ((-8753.11468 148249.02201, -8816.58088 148229.34971, -8865.43088 148266.08491, -8912.82168 148231.13371, -8947.47258 148172.98421, -8989.58958 148179.68151, -9028.34538 148112.61171, -9095.93818 148163.72171, -9069.24628 148211.26811, -9067.36148 148276.03841, -9106.15468 148318.03331, -9178.03338 148316.74301, -9205.03438 148367.03321, -9214.34918 148414.11071, -9174.08048 148445.29081, -9139.31128 148472.88621, -9137.12338 148540.26861, -9052.19808 148516.23411, -9014.00518 148500.79811, -8921.92998 148515.08561, -8850.49238 148523.02311, -8815.64888 148572.11251, -8798.41848 148517.03141, -8780.06178 148458.35021, -8778.48978 148454.07221, -8749.01508 148373.86091, -8726.16918 148339.59271, -8699.01658 148298.86441, -8698.00658 148297.08991, -8695.77738 148293.17301, -8695.40348 148292.51601, -8695.37098 148292.45841, -8695.40188 148292.43521, -8697.40668 148290.92711, -8704.76708 148285.39041, -8706.42368 148284.14431, -8710.41598 148281.14121, -8721.20548 148273.02491, -8722.75538 148271.85911, -8724.53578 148270.51981, -8750.98768 148250.61981, -8753.11468 148249.02201))",none
1053,978,1,EcEc_2_6_2_Pv,1053,Castelo de Paiva,148198.482345,-9640.11281497,354.0,23.9191,x,m,i,3,Marginal,Ru1.1,Regossolos,1460.08053841,56470.1443197,5.64701443197,Eucalipto,1460.08082915,56470.1495885,2.9,0.0,0.0,0.0,"POLYGON ((-9442.14598 148100.01401, -9404.45688 148053.66941, -9415.85198 148006.37741, -9457.31188 147992.18161, -9505.78088 147989.49161, -9562.66178 147997.99761, -9620.52358 148037.26381, -9545.35008 148064.26281, -9604.86948 148106.85161, -9664.33148 148148.01781, -9698.48458 148208.66421, -9742.64808 148259.18161, -9813.83278 148283.01121, -9840.54118 148335.33571, -9801.10198 148388.50241, -9751.58148 148399.60361, -9713.87588 148440.52801, -9693.45468 148388.84251, -9700.28238 148336.33611, -9661.52468 148294.83971, -9626.82888 148239.51031, -9586.97038 148201.97821, -9546.79658 148163.99301, -9495.01278 148129.52711, -9442.14598 148100.01401))",none
1054,979,1,EcEc_1_6_2_Pv,1054,Castelo de Paiva,148033.73523,-9078.24196708,221.0,48.3398,x,m,i,3,Marginal,Ru1.1,Regossolos,1829.96236972,143114.527905,14.3114527905,Eucalipto,1829.9624122,143114.531716,2.9,0.0,0.0,0.0,"POLYGON ((-9098.23618 147899.80681, -9215.07328 147944.18051, -9263.08578 147940.48821, -9325.80358 147966.33381, -9348.19528 148034.49121, -9404.45688 148053.66941, -9442.14598 148100.01401, -9383.53878 148117.69471, -9359.49678 148171.24561, -9285.42308 148164.82781, -9258.61288 148123.60721, -9211.64368 148150.26781, -9161.00848 148181.51851, -9095.93818 148163.72171, -9028.34538 148112.61171, -8989.58958 148179.68151, -8947.47258 148172.98421, -8911.97978 148129.79331, -8835.49058 148062.50641, -8785.23838 148022.34251, -8717.12968 147979.97041, -8702.89838 147929.52861, -8743.41978 147898.69221, -8793.60158 147891.64981, -8840.30868 147867.84431, -8884.75568 147869.82251, -9028.95148 147890.42291, -9098.23618 147899.80681))",none
1055,980,1,EcEc_1_11_3_Pv,1055,Castelo de Paiva,148131.338129,-8746.47436372,221.0,48.3398,x,m,i,3,Marginal,Ru1.1,Regossolos,1235.80290023,78727.6432982,7.87276432982,Eucalipto,1235.80283127,78727.6424993,2.9,0.0,0.0,0.0,"POLYGON ((-8562.57288 148117.30211, -8558.92988 148116.54621, -8545.28478 148132.46591, -8511.39168 148103.74591, -8522.51208 148084.98341, -8538.61208 148054.65071, -8619.88028 147984.11321, -8702.89838 147929.52861, -8717.12968 147979.97041, -8785.23838 148022.34251, -8835.49058 148062.50641, -8911.97978 148129.79331, -8947.47258 148172.98421, -8912.82168 148231.13371, -8865.43088 148266.08491, -8816.58088 148229.34971, -8753.11468 148249.02201, -8750.98768 148250.61981, -8724.53578 148270.51981, -8722.75538 148271.85911, -8721.20548 148273.02491, -8710.41598 148281.14121, -8706.42368 148284.14431, -8704.76708 148285.39041, -8697.40668 148290.92711, -8695.40188 148292.43521, -8690.55348 148283.99431, -8662.89188 148236.27741, -8625.55138 148175.54291, -8602.02988 148151.88191, -8574.02048 148123.87311, -8568.63588 148119.74131, -8562.57288 148117.30211))",none
1056,981,1,EcEc_1_11_3_Pv,1056,Castelo de Paiva,147851.111106,-9583.16995504,354.0,23.9191,x,m,i,3,Marginal,Ru1.1,Regossolos,2132.98577226,174721.290189,17.4721290189,Eucalipto,2132.98570417,174721.277091,2.9,0.0,0.0,0.0,"POLYGON ((-9620.52358 148037.26381, -9562.66178 147997.99761, -9505.78088 147989.49161, -9457.31188 147992.18161, -9415.85198 148006.37741, -9404.45688 148053.66941, -9348.19528 148034.49121, -9325.80358 147966.33381, -9263.08578 147940.48821, -9215.07328 147944.18051, -9265.53118 147888.80471, -9315.75698 147838.91831, -9355.78328 147794.61811, -9395.80908 147752.06881, -9438.91428 147707.84151, -9467.89578 147676.07301, -9514.41648 147613.78181, -9579.72818 147592.34751, -9627.24758 147577.20811, -9689.38938 147565.73931, -9741.48908 147555.94981, -9790.47348 147555.85181, -9811.39208 147594.29381, -9762.64808 147611.33351, -9704.46498 147615.96421, -9687.78868 147659.46801, -9692.51868 147728.44561, -9737.58338 147773.25181, -9753.05408 147816.74621, -9793.91908 147830.46741, -9831.79858 147853.41221, -9821.21548 147894.98591, -9781.95678 147935.59761, -9760.09188 147982.86911, -9785.79618 148041.82221, -9756.12258 148088.70261, -9696.81908 148084.87921, -9620.52358 148037.26381))",none
1057,982,1,EcEc_1_3_2_Pv,1057,Castelo de Paiva,147254.538276,-18499.8545331,136.0,28.4035,x,m,i,3,Marginal,Ru1.1,Regossolos,1932.90105858,86680.0203378,8.66800203378,Eucalipto,1932.90128665,86680.0171052,2.9,0.0,0.0,0.0,"POLYGON ((-18628.85298 146872.55101, -18664.58258 146910.24331, -18661.80318 146977.90141, -18659.13738 147033.24811, -18680.36808 147096.88581, -18626.74768 147128.92811, -18590.12938 147186.07631, -18552.28148 147212.14501, -18520.36248 147246.49781, -18473.64028 147244.16981, -18420.35258 147301.50311, -18431.46878 147344.75631, -18517.82608 147302.29581, -18554.94398 147335.81511, -18528.44428 147407.81341, -18517.75948 147458.31851, -18457.82808 147509.77691, -18371.54502 147496.48317, -18327.43448 147489.68701, -18328.30488 147436.13891, -18338.41988 147375.39131, -18353.27278 147296.24901, -18362.00208 147248.11681, -18379.60698 147188.71071, -18409.00698 147126.23381, -18425.05698 147069.34801, -18453.72578 147068.08621, -18460.55738 147074.75061, -18463.41318 147076.75021, -18466.57278 147078.22361, -18469.94018 147079.12591, -18473.41348 147079.42971, -18548.41078 147079.42771, -18551.88328 147079.12391, -18555.25068 147078.22161, -18558.41028 147076.74821, -18561.26608 147074.74851, -18572.60238 147063.51951, -18613.72878 147022.28421, -18615.72838 147019.42841, -18617.20178 147016.26881, -18618.10408 147012.90141, -18618.40778 147008.33031, -18618.40768 146990.36841, -18618.40738 146954.38501, -18618.40718 146939.02031, -18618.40678 146886.57341, -18618.40668 146872.07421, -18628.85298 146872.55101))",timber
1058,983,1,EcEc_5_1_1_Pv,1058,Castelo de Paiva,147073.133168,-18673.7772662,147.0,12.5726,x,m,i,3,Marginal,Ru1.1,Regossolos,1684.92300264,68816.44214480002,6.88164421448,Eucalipto,1684.92305343,68816.4478337,2.9,0.0,0.0,0.0,"POLYGON ((-18802.40848 147088.83331, -18775.00478 147113.86821, -18742.78718 147154.63801, -18711.57758 147188.16721, -18675.60518 147220.37311, -18636.88328 147251.80711, -18601.53288 147287.15691, -18554.94398 147335.81511, -18517.82608 147302.29581, -18431.46878 147344.75631, -18420.35258 147301.50311, -18473.64028 147244.16981, -18520.36248 147246.49781, -18552.28148 147212.14501, -18590.12938 147186.07631, -18626.74768 147128.92811, -18680.36808 147096.88581, -18659.13738 147033.24811, -18661.80318 146977.90141, -18664.58258 146910.24331, -18628.85298 146872.55101, -18618.40668 146872.07421, -18618.40598 146792.72141, -18650.95088 146760.17531, -18656.68818 146754.43791, -18690.11758 146754.43701, -18753.39938 146817.71661, -18753.40088 146984.42521, -18753.70458 146987.89801, -18756.08028 146994.42491, -18762.63098 147001.93931, -18778.40018 147017.70791, -18778.40048 147034.42251, -18778.70428 147037.89531, -18779.60658 147041.26271, -18781.07988 147044.42231, -18783.07958 147047.27811, -18786.03278 147050.33891, -18787.85718 147052.16321, -18794.80638 147069.53131, -18801.46328 147086.17261, -18802.40848 147088.83331))",none
1059,984,1,EcEc_1_3_2_Pv,1059,Castelo de Paiva,147086.904058,-18933.5791161,136.0,28.4035,x,m,i,3,Marginal,Ru1.1,Regossolos,2495.08977235,106169.413343,10.6169413343,Eucalipto,2495.08988821,106169.431286,2.9,0.0,0.0,0.0,"POLYGON ((-19097.11088 146823.39841, -19139.33918 146841.21671, -19195.37578 146865.04841, -19231.75608 146887.53801, -19228.38178 146917.75341, -19228.38218 146958.11091, -19210.73728 147025.82851, -19203.00048 147018.24101, -19183.35108 147001.87951, -19117.02818 147007.14791, -19059.87808 147076.99811, -19048.11618 147113.53311, -18986.82408 147156.72051, -18944.66998 147192.25351, -18885.17248 147225.85001, -18843.16358 147258.68911, -18805.16058 147297.25081, -18765.18418 147336.63231, -18702.77448 147356.04291, -18670.30778 147327.55191, -18634.01428 147349.87801, -18580.13878 147398.82871, -18528.44428 147407.81341, -18554.94398 147335.81511, -18601.53288 147287.15691, -18636.88328 147251.80711, -18675.60518 147220.37311, -18711.57758 147188.16721, -18742.78718 147154.63801, -18775.00478 147113.86821, -18802.40848 147088.83331, -18809.08208 147107.29711, -18919.33298 147120.16911, -18954.45978 147113.06771, -18985.85348 147087.56361, -19000.69118 147077.75521, -19017.72618 147061.26961, -19019.47998 147059.57241, -19028.80538 147043.39531, -19043.92368 147017.16931, -19050.86528 147010.24721, -19062.53248 146998.61281, -19063.71098 146997.32671, -19064.91968 146995.60031, -19065.71058 146994.47091, -19067.18398 146991.31131, -19068.08628 146987.94391, -19068.39008 146984.41791, -19068.38928 146909.47371, -19068.08578 146905.94801, -19067.18348 146902.58061, -19065.71008 146899.42101, -19063.71048 146896.56521, -19048.12108 146880.86871, -19012.53298 146845.28181, -19008.39108 146842.10381, -19005.23148 146840.63041, -19001.86398 146839.72811, -18997.75368 146839.42431, -18981.67588 146839.42471, -18970.18428 146827.93361, -18944.77708 146802.52731, -18943.39318 146800.29561, -18943.39308 146788.11391, -18943.39298 146776.63301, -18944.84918 146766.25801, -18971.79968 146739.32621, -18995.89818 146715.24441, -19017.26798 146693.88951, -19022.50678 146691.73231, -19050.99338 146693.54971, -19068.57038 146734.10411, -19074.56418 146792.28921, -19072.59638 146793.31561, -19074.37168 146806.44111, -19095.49528 146822.71501, -19097.11088 146823.39841))",timber
1060,985,1,EcEc_1_3_2_Ad,1060,Castelo de Paiva,147133.909233,-17086.8138789,200.0,21.2308,x,m,i,3,Marginal,Ru1.1,Regossolos,1633.56826776,86785.300602,8.6785300602,Eucalipto,1633.56837274,86785.3122273,2.9,0.0,0.0,0.0,"POLYGON ((-16780.39688 147276.80341, -16735.17688 147268.03781, -16732.57288 147267.53061, -16779.85178 147209.55951, -16828.80348 147175.26461, -16886.83898 147107.85721, -16946.63768 147092.01391, -17030.12348 147038.54731, -17110.30318 147005.71881, -17130.71638 147016.46181, -17228.61248 146987.35761, -17301.86438 146957.27201, -17302.03248 146958.02811, -17302.09398 146957.99841, -17302.17668 146958.37041, -17351.56998 146934.47651, -17362.08308 146990.98411, -17332.97888 147028.02581, -17285.96968 147022.07401, -17273.37468 147034.49071, -17273.54948 147034.80281, -17273.51888 147034.83301, -17291.95538 147067.77501, -17283.13958 147109.82771, -17247.61038 147123.72391, -17209.28728 147176.49961, -17169.25338 147208.75651, -17095.64498 147219.97731, -17055.53658 147245.97751, -17000.71498 147250.08251, -16965.42338 147226.44491, -16941.50598 147210.42571, -16931.46378 147211.39781, -16892.58128 147215.16241, -16877.23218 147216.64851, -16872.73298 147225.18941, -16861.10678 147247.26001, -16848.39748 147271.38671, -16844.93758 147277.95481, -16805.46848 147277.33331, -16780.91548 147276.94691, -16780.39688 147276.80341))",timber
1061,986,1,EcEc_3_7_2_Ad,1061,Castelo de Paiva,146932.512377,-16602.7466116,235.0,16.6009,x,m,i,3,Marginal,Ru1.1,Regossolos,1054.93982318,60786.3462947,6.07863462947,Eucalipto,1054.93983624,60786.3417216,2.9,0.0,0.0,0.0,"POLYGON ((-16590.82228 146806.67931, -16657.90718 146800.72901, -16706.20308 146803.00471, -16764.45528 146831.68921, -16795.32638 146875.22381, -16772.61788 146935.98411, -16713.19748 146964.71821, -16677.93398 146969.59971, -16631.72138 146975.99701, -16585.62778 146997.90681, -16564.52178 147007.93921, -16561.74408 147009.25951, -16506.97528 147035.23151, -16483.81658 147049.82431, -16474.97338 147055.39671, -16396.83948 147048.68691, -16392.07698 147002.64921, -16382.04598 146960.85391, -16384.67868 146950.44431, -16430.92318 146913.60591, -16503.51168 146877.60601, -16541.61008 146855.45961, -16590.82228 146806.67931))",none
1062,987,1,EcEc_2_3_3_Pv,1062,Castelo de Paiva,146982.995758,-16842.7096294,235.0,16.6009,x,m,i,3,Marginal,Ru1.1,Regossolos,2039.6382632,134320.906671,13.4320906671,Eucalipto,2039.63837328,134320.897082,2.9,0.0,0.0,0.0,"POLYGON ((-16638.75828 147258.33331, -16638.75828 147257.01041, -16636.10018 147207.53741, -16664.34308 147177.34781, -16677.71468 147163.05451, -16689.82118 147138.46331, -16709.27208 147098.95431, -16709.27208 147097.63141, -16708.87378 147091.71341, -16708.18408 147079.17291, -16707.67628 147069.93951, -16707.62288 147068.96901, -16707.03898 147058.35271, -16707.02838 147058.16041, -16706.75708 147053.22711, -16705.96978 147038.91161, -16705.95588 147038.65991, -16705.93078 147038.20211, -16705.97758 147037.72931, -16706.09338 147036.55821, -16707.11708 147026.20511, -16708.63728 147010.83211, -16709.53198 147001.78511, -16710.11118 146995.92811, -16710.73928 146989.57581, -16711.39518 146982.94381, -16712.11658 146975.64831, -16712.77378 146969.00331, -16713.19748 146964.71821, -16772.61788 146935.98411, -16795.32638 146875.22381, -16764.45528 146831.68921, -16706.20308 146803.00471, -16733.36268 146746.73521, -16712.82548 146704.19941, -16772.25438 146681.26991, -16832.69828 146704.65541, -16876.85558 146722.42671, -16936.05858 146727.04161, -16973.00208 146752.18311, -17018.89558 146744.60211, -17060.84918 146775.06131, -17031.84888 146833.54141, -17029.02918 146914.12701, -16989.54328 146979.04121, -16948.68408 147019.32591, -16905.74138 147057.81111, -16887.14388 147107.77451, -16886.83898 147107.85721, -16828.80348 147175.26461, -16779.85178 147209.55951, -16732.57288 147267.53061, -16708.17078 147284.20071, -16661.86778 147315.83241, -16625.18508 147337.54801, -16595.45718 147355.14681, -16532.91268 147350.75401, -16533.84348 147349.49651, -16552.49498 147324.30101, -16580.85428 147285.99161, -16586.26078 147283.40911, -16638.75828 147258.33331))",timber
1063,988,1,EcEc_2_3_3_Pv,1063,Castelo de Paiva,146933.403697,-17647.2939781,229.0,15.1538,x,m,i,3,Marginal,Ru1.1,Regossolos,3095.6127458,192640.433391,19.2640433391,Eucalipto,3095.61273655,192640.441707,2.9,0.0,0.0,0.0,"POLYGON ((-17520.51398 146554.96541, -17525.28588 146564.07521, -17538.70418 146589.69201, -17553.74788 146612.94261, -17554.65018 146616.31001, -17556.12348 146619.46961, -17558.12318 146622.32541, -17559.30218 146623.61201, -17564.72388 146629.03351, -17576.58668 146640.89591, -17634.78948 146699.09681, -17709.75458 146773.95311, -17710.66688 146774.65311, -17713.43948 146776.78051, -17747.16538 146788.99641, -17762.52398 146788.68921, -17784.86268 146787.73741, -17807.09698 146786.29371, -17814.36968 146785.82141, -17826.19928 146787.32361, -17847.70728 146790.05471, -17863.40388 146794.53951, -17881.04488 146799.57981, -17898.50738 146817.57141, -17907.83308 146851.53791, -17928.43188 146892.73411, -17928.43238 146922.19301, -17901.26528 146948.45441, -17866.65158 146987.77491, -17821.70068 147061.53071, -17796.81388 147114.28331, -17761.77548 147165.97751, -17748.90798 147206.88271, -17700.53258 147262.18621, -17641.94578 147307.68181, -17601.76638 147350.66611, -17543.74638 147426.82201, -17506.84568 147473.94921, -17440.76488 147495.42891, -17389.04788 147491.31181, -17423.01258 147453.70491, -17488.24518 147403.52381, -17547.81408 147366.52701, -17600.68618 147287.69801, -17626.22038 147229.31471, -17602.49058 147182.63111, -17602.46568 147182.58231, -17602.32708 147182.30951, -17641.40598 147141.30051, -17668.27138 147107.93101, -17652.26108 147032.07381, -17667.38418 146969.79811, -17697.97138 146926.38021, -17697.63618 146926.30941, -17697.82738 146926.03801, -17649.47438 146915.82261, -17604.96158 146931.17691, -17563.72768 146959.32281, -17512.14058 146996.73541, -17478.29188 146941.60731, -17436.71498 146911.85831, -17403.21958 146878.31041, -17360.52888 146833.91521, -17358.57108 146791.21351, -17385.11008 146751.10251, -17431.99558 146700.68551, -17445.80788 146656.41501, -17455.97578 146574.31271, -17456.90848 146520.70001, -17456.76198 146520.49791, -17456.76438 146520.35781, -17431.09778 146484.95121, -17448.31338 146484.33491, -17476.27118 146482.76501, -17486.79808 146482.17391, -17486.35938 146486.98821, -17499.00868 146524.57171, -17510.45988 146543.65441, -17514.15628 146547.81291, -17518.18898 146552.34971, -17520.51398 146554.96541))",timber
1064,989,1,EcEc_2_3_3_Pv,1064,Castelo de Paiva,146577.10837,-17039.9059184,235.0,16.6009,x,m,i,3,Marginal,Ru1.1,Regossolos,2417.13294161,190369.049723,19.0369049723,Eucalipto,2417.13303241,190369.047269,2.9,0.0,0.0,0.0,"POLYGON ((-16575.39698 146694.19711, -16569.75478 146684.06761, -16625.85128 146670.50961, -16678.84838 146610.41981, -16762.44028 146619.75251, -16811.62418 146563.19101, -16812.87118 146498.24971, -16821.34688 146491.54771, -16848.48408 146493.68251, -16909.86758 146476.74911, -16915.44578 146432.84031, -16970.45678 146422.62931, -17025.80908 146396.84721, -17088.62808 146383.19971, -17155.72188 146332.81391, -17188.38488 146288.10291, -17202.15248 146283.57241, -17224.72238 146297.09661, -17232.65988 146343.39891, -17232.75848 146343.47601, -17232.80398 146343.74121, -17263.23108 146367.55371, -17287.04358 146379.45991, -17328.05408 146401.94951, -17353.18958 146396.65791, -17378.32498 146425.76221, -17411.39798 146450.89761, -17431.09778 146484.95121, -17383.47268 146512.73251, -17301.45168 146548.45131, -17232.65988 146576.23261, -17203.55568 146610.62861, -17186.35768 146647.67031, -17165.19098 146684.71201, -17137.40968 146741.59761, -17106.98248 146781.28511, -17060.84918 146775.06131, -17018.89558 146744.60211, -16973.00208 146752.18311, -16936.05858 146727.04161, -16876.85558 146722.42671, -16832.69828 146704.65541, -16772.25438 146681.26991, -16712.82548 146704.19941, -16733.36268 146746.73521, -16706.20308 146803.00471, -16657.90718 146800.72901, -16590.82228 146806.67931, -16602.94848 146743.66131, -16575.59628 146694.55491, -16575.39698 146694.19711))",full
1065,990,1,EcEc_1_3_3_Pv,1065,Castelo de Paiva,146330.014297,-17003.2418551,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,1319.64086018,60996.2816484,6.09962816484,Clareira,1319.64077666,60996.2971411,0.0,0.0,0.0,0.0,"POLYGON ((-16799.48278 146347.93031, -16833.54608 146305.86771, -16830.90028 146262.21131, -16901.01498 146258.24251, -16964.51518 146232.44561, -17013.15258 146236.51291, -17036.06928 146154.97031, -17042.65748 146131.52811, -17053.57268 146209.92781, -17085.43218 146266.55001, -17124.61848 146237.37011, -17180.28698 146179.84591, -17186.12908 146238.59281, -17188.38488 146288.10291, -17155.72188 146332.81391, -17088.62808 146383.19971, -17025.80908 146396.84721, -16970.45678 146422.62931, -16915.44578 146432.84031, -16888.70088 146412.19071, -16851.65908 146439.70741, -16818.85078 146452.40741, -16797.41938 146384.40931, -16799.48278 146347.93031))",none
1066,991,1,PbPb_1_3_1_Ad,1066,Castelo de Paiva,146173.348072,-17435.0743295,96.0,11.2587,x,m,i,3,Marginal,Ru1.1,Regossolos,1483.58734598,79165.3308674,7.91653308674,Eucalipto,1483.58736732,79165.319793,2.9,0.0,0.0,0.0,"POLYGON ((-17579.61358 146106.66541, -17579.60548 146106.94001, -17579.61368 146110.04111, -17579.50748 146110.26191, -17558.69338 146135.07881, -17545.99328 146173.57571, -17542.81828 146215.64461, -17525.35578 146267.23841, -17483.28698 146293.43221, -17455.50558 146283.11341, -17428.73138 146282.43121, -17416.13358 146287.38531, -17404.70548 146315.65721, -17384.15078 146297.70671, -17340.41168 146278.35091, -17326.18188 146305.39001, -17298.64208 146295.39391, -17256.69598 146280.16891, -17250.71768 146288.66971, -17224.72238 146297.09661, -17202.15248 146283.57241, -17188.38488 146288.10291, -17186.12908 146238.59281, -17180.28698 146179.84591, -17252.41038 146131.79581, -17257.64438 146122.11901, -17258.47331 146122.32185, -17288.80088 146129.74301, -17306.05758 146139.11441, -17312.34458 146142.69611, -17325.83248 146150.11691, -17344.06788 146142.63341, -17342.36148 146132.40341, -17377.33008 146114.25221, -17425.29968 146084.21491, -17477.51798 146038.18001, -17532.31638 146000.78011, -17584.16838 145965.81001, -17600.02508 145963.39311, -17625.31338 145960.48981, -17650.44328 145959.06731, -17688.80788 145972.95801, -17686.82358 145982.87991, -17670.73148 145989.60261, -17642.55368 146007.84691, -17631.17348 146015.21521, -17624.47868 146019.54981, -17614.78568 146029.24321, -17610.46968 146033.55931, -17609.29128 146034.84531, -17607.29168 146037.70121, -17605.81818 146040.86081, -17604.91598 146044.22811, -17604.61218 146047.70121, -17604.61228 146064.41621, -17601.70798 146067.32051, -17596.55218 146066.79881, -17594.57248 146074.45621, -17585.47128 146083.55771, -17584.29268 146084.84391, -17582.29308 146087.69971, -17580.81968 146090.85921, -17579.91738 146094.22661, -17579.61358 146097.69981, -17579.61358 146106.66541))",full
1067,992,1,EcEc_3_Np,1067,Castelo de Paiva,146176.801938,-16767.6124647,126.0,12.8492,x,m,i,3,Marginal,Ru1.1,Regossolos,1987.89647972,116239.996698,11.6239996698,Eucalipto,1987.89623592,116239.995496,2.9,0.0,0.0,0.0,"POLYGON ((-16612.38048 146389.54231, -16512.89698 146319.69211, -16512.89698 146285.82541, -16517.53618 146241.75221, -16519.24698 146225.50021, -16525.29878 146170.62711, -16546.36428 146080.12281, -16612.08728 146049.59171, -16665.39888 146004.98321, -16733.13058 145999.26771, -16790.52688 145977.65901, -16803.99928 146007.81501, -16816.92148 146036.73981, -16866.69828 146040.65251, -16913.37278 146027.58771, -16981.91348 146037.47721, -17023.88368 146019.41911, -17009.43268 146075.21671, -17042.65748 146131.52811, -17036.06928 146154.97031, -17013.15258 146236.51291, -16964.51518 146232.44561, -16901.01498 146258.24251, -16830.90028 146262.21131, -16805.70308 146236.61281, -16821.57808 146181.05021, -16787.18218 146137.39391, -16783.21348 146099.02921, -16725.00498 146100.35211, -16687.96328 146104.32091, -16701.19248 146130.77931, -16691.93208 146198.24821, -16701.19248 146278.94621, -16702.51538 146327.89421, -16694.57788 146353.02971, -16678.82168 146378.23951, -16668.11948 146395.36311, -16644.30698 146411.23811, -16612.38048 146389.54231))",none
1068,993,1,EcEc_1_Np,1068,Castelo de Paiva,147036.076075,-15583.7326584,224.0,25.8286,x,m,i,3,Marginal,Ru1.1,Regossolos,1197.40464453,49100.8452001,4.91008452001,Eucalipto,1197.40447285,49100.8405612,2.9,0.0,0.0,0.0,"POLYGON ((-15550.97478 147181.80831, -15540.39138 147156.67271, -15538.00438 147151.42131, -15530.46948 147134.84461, -15520.70288 147118.66351, -15496.07358 147057.98301, -15488.79758 147014.98811, -15486.81318 146968.68601, -15493.42778 146931.64421, -15490.78188 146909.81611, -15464.19148 146899.64941, -15495.24338 146869.58221, -15515.67128 146828.84711, -15560.00118 146806.31831, -15597.65658 146877.03521, -15628.43668 146941.29561, -15635.72318 146997.08001, -15666.27628 147057.48141, -15655.43248 147111.32401, -15613.28758 147115.76801, -15598.60318 147131.64311, -15596.69818 147158.65721, -15616.75368 147198.76801, -15625.27328 147215.80721, -15616.80648 147245.44071, -15608.44208 147262.30021, -15595.48328 147288.42031, -15585.31878 147308.90831, -15565.47728 147311.94381, -15569.49888 147255.64041, -15573.23288 147234.84731, -15568.02358 147227.92461, -15566.84978 147200.32911, -15550.97478 147181.80831))",full
