"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-13821.76818, 148188.55821)","(-13912.17588, 148174.97421)",0.09142252061330597,False,False,687,245,1030,245,515,26.5477,
"(-13821.76818, 148188.55821)","(-13573.75614, 148328.60157)",0.5440703277059487,True,False,2628,1023,3943,1023,1972,False,"[(-13739.74078, 148177.62531)]"
"(-13821.76818, 148188.55821)","(-13634.20328, 148057.00371)",0.48523376967147364,False,False,3647,1302,5470,1302,2734,False,"[(-13784.01248, 148158.68441), (-13744.04208, 148127.05781), (-13751.42068, 148079.05661), (-13810.00078, 148039.81561), (-13829.15498, 148001.40531), (-13793.06318, 147975.04981)]"
"(-13821.76818, 148188.55821)","(-13827.41254, 148018.7185)",0.0,False,True,0,0,0,0,0,False,
"(-13153.70138, 149198.15421)","(-13191.91595, 149213.96773)",0.04178187589120383,True,False,201,78,303,78,151,False,"[(-13176.25588, 149210.61201)]"
"(-13153.70138, 149198.15421)","(-12967.41188, 149141.69051)",0.20674209636748242,False,False,999,388,1497,388,749,False,"[(-13103.59888, 149206.31451), (-13054.79598, 149198.22101)]"
"(-13153.70138, 149198.15421)","(-12911.237, 149019.71742)",0.0,False,True,0,0,0,0,0,False,
"(-13732.31928, 150109.64081)","(-13515.87128, 150205.52941)",0.394102254544654,False,False,1906,741,2856,741,1428,False,"[(-13514.23528, 150179.13451), (-13489.09978, 150148.70731)]"
"(-13732.31928, 150109.64081)","(-13801.13578, 150223.65781)",0.20221495055117122,False,False,976,379,1466,379,734,False,"[(-13735.89038, 150135.56021), (-13758.97538, 150130.18641)]"
"(-13732.31928, 150109.64081)","(-13882.07368, 149997.78241)",0.26381320907877576,False,False,1983,709,2974,709,1487,False,"[(-13729.54208, 150089.48391), (-13782.19498, 150024.27961), (-13809.85008, 150072.34831), (-13848.56168, 150025.97851)]"
"(-13732.31928, 150109.64081)","(-13561.87851, 149978.584)",0.0,False,True,0,0,0,0,0,False,
"(-13732.31928, 150109.64081)","(-13643.11667, 150156.67757)",0.0,False,True,0,0,0,0,0,False,
"(-12393.24638, 148629.71811)","(-12471.95778, 148790.06951)",0.18778916270549934,False,False,907,353,1361,353,680,False,"[(-12451.03148, 148715.84891)]"
"(-12393.24638, 148629.71811)","(-12084.52488, 149162.66771)",1.1831247177876136,True,False,5717,2222,8571,2222,4285,False,"[(-12254.81608, 148553.04181), (-12281.80368, 148514.14791), (-12328.63498, 148507.79781), (-12266.72238, 148584.79181)]"
"(-12393.24638, 148629.71811)","(-12641.66028, 148300.17291)",0.547045768875454,False,False,2641,1026,3963,1026,1982,False,"[(-12473.09778, 148605.98491)]"
"(-12393.24638, 148629.71811)","(-12703.09936, 148577.1192)",0.0,False,True,0,0,0,0,0,False,
"(-13808.57768, 147230.26881)","(-13788.95158, 147217.47001)",0.02343060141461286,True,False,176,63,264,63,132,28.7513,
"(-13808.57768, 147230.26881)","(-13552.61908, 147372.45363)",0.2927995692308674,True,False,2199,785,3300,785,1651,False,"[(-13671.09578, 147306.93061)]"
"(-13808.57768, 147230.26881)","(-14007.67333, 147513.84128)",0.4131252446534682,True,False,3105,1109,4656,1109,2328,False,"[(-13824.03768, 147240.35081)]"
"(-14792.76558, 147894.42081)","(-14923.24858, 148582.19891)",0.7082810581507313,True,False,5323,1902,7985,1902,3990,False,"[(-14825.98398, 148068.07981), (-14814.86158, 148010.96841), (-14798.05728, 147970.62091), (-14794.88228, 147919.82091), (-14851.83808, 148120.49801), (-14885.25038, 148410.02321)]"
"(-14792.76558, 147894.42081)","(-14588.57088, 148086.74141)",0.8915649595594538,True,False,6700,2391,10049,2391,5024,False,"[(-14788.58488, 147879.74541), (-14638.77409, 147795.47716), (-14391.21158, 147788.57861), (-14384.69478, 147835.98351), (-14427.15348, 147879.70361)]"
"(-12989.03628, 150813.47421)","(-12976.39239, 150817.80705)",0.013365682055092969,True,False,65,25,97,25,48,19.867,
"(-12989.03628, 150813.47421)","(-13265.02588, 150442.04271)",0.5643072515775465,True,False,2727,1062,4088,1062,2045,False,"[(-13064.44268, 150653.40111), (-13098.83858, 150634.88021), (-13109.42198, 150661.33851), (-13067.08858, 150690.44281)]"
"(-12989.03628, 150813.47421)","(-13053.49218, 150786.17611)",0.0700092821708355,True,False,338,131,508,131,253,False,"[(-13038.38558, 150793.14951)]"
"(-13268.95768, 150156.41771)","(-13227.07898, 150146.22091)",0.04310220694964524,False,False,208,81,312,81,156,19.867,
"(-13268.95768, 150156.41771)","(-13398.16458, 149824.60111)",0.5285974402171896,False,False,3972,1419,5959,1419,2980,False,"[(-13376.50098, 150048.64721), (-13333.28558, 150077.83721), (-13306.30318, 150114.71081), (-13433.01758, 150052.79171), (-13469.38548, 149880.48421)]"
"(-13268.95768, 150156.41771)","(-13301.84237, 149934.63369)",0.0,False,True,0,0,0,0,0,False,
"(-13268.95768, 150156.41771)","(-13561.87851, 149978.584)",0.0,False,True,0,0,0,0,0,False,
"(-13517.05858, 147392.12021)","(-13552.61908, 147372.45363)",0.04063648027506787,True,False,305,109,458,109,229,28.7513,
"(-13517.05858, 147392.12021)","(-13982.38488, 147789.31921)",0.6544943783616413,False,False,3163,1230,4743,1230,2372,False,"[(-13556.29618, 147443.40221), (-13614.74768, 147511.57261), (-13716.94168, 147630.35161), (-13758.06188, 147661.43361), (-13801.71218, 147690.42491), (-13865.28758, 147708.96671), (-13888.08098, 147708.42601), (-13928.96268, 147707.45621)]"
