"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-11214.88648, 145304.51751)","(-11298.50872, 145094.28111)",0.0,False,False,True,0,0,0,0,0,
"(-11214.88648, 145304.51751)","(-10886.61391, 145312.75793)",0.0,False,False,True,0,0,0,0,0,
"(-10681.31538, 146176.81681)","(-9988.06854, 146375.41721)",0.9123255244904678,False,True,False,4409,1712,6610,1712,3305,"[(-10297.71708, 146423.32461), (-10240.80468, 146437.74421), (-10085.49078, 146390.02321)]"
"(-10681.31538, 146176.81681)","(-11034.00928, 146314.14501)",0.3847795532936975,False,False,False,1858,723,2788,723,1394,"[(-10736.97928, 146176.39411), (-10806.77928, 146212.85681)]"
"(-10586.47098, 145430.04251)","(-10572.27948, 145306.64461)",0.17210414834816595,False,False,False,832,324,1247,324,624,"[(-10639.02558, 145384.61451)]"
"(-10586.47098, 145430.04251)","(-10875.67833, 145439.00808)",0.0,False,False,True,0,0,0,0,0,
"(-10586.47098, 145430.04251)","(-10433.51815, 145216.22844)",0.0,False,False,True,0,0,0,0,0,
"(-10586.47098, 145430.04251)","(-10886.61391, 145312.75793)",0.0,False,False,True,0,0,0,0,0,
"(-10930.14798, 145204.05181)","(-10973.55168, 145177.73511)",0.05075874183409044,28.1464,False,False,381,136,572,136,286,
"(-10930.14798, 145204.05181)","(-10572.27948, 145306.64461)",0.3847941088884036,False,False,False,1859,723,2787,723,1394,"[(-10651.20458, 145309.83671), (-10769.58068, 145276.86331)]"
"(-10930.14798, 145204.05181)","(-11175.3728, 145212.9561)",0.0,False,False,True,0,0,0,0,0,
"(-10930.14798, 145204.05181)","(-10899.29296, 145033.64337)",0.0,False,False,True,0,0,0,0,0,
"(-10930.14798, 145204.05181)","(-10886.61391, 145312.75793)",0.0,False,False,True,0,0,0,0,0,
"(-10643.00188, 145112.35371)","(-10572.27948, 145306.64461)",0.21094625630503172,False,False,False,1584,566,2378,566,1189,"[(-10608.79198, 145179.64431), (-10569.10448, 145270.13201)]"
"(-10643.00188, 145112.35371)","(-10899.29296, 145033.64337)",0.0,False,False,True,0,0,0,0,0,
"(-10643.00188, 145112.35371)","(-10706.98024, 144921.79794)",0.0,False,False,True,0,0,0,0,0,
"(-10643.00188, 145112.35371)","(-10433.51815, 145216.22844)",0.0,False,False,True,0,0,0,0,0,
