variable,value,node_type_info
C_node4node596_wide_t0,0.0,node4transit_node596source
C_node4node596_wide_t1,0.0,node4transit_node596source
C_node4node596_wide_t2,0.0,node4transit_node596source
C_node4node596_wide_t3,0.0,node4transit_node596source
C_node4node596_wide_t4,0.0,node4transit_node596source
C_node4node596_wide_t5,0.0,node4transit_node596source
C_node4node599_timber_t0,0.0,node4transit_node599source
C_node4node599_timber_t1,1.0,node4transit_node599source
C_node4node599_timber_t2,0.0,node4transit_node599source
C_node4node599_timber_t3,0.0,node4transit_node599source
C_node4node599_timber_t4,1.0,node4transit_node599source
C_node4node599_timber_t5,-0.0,node4transit_node599source
C_node4node599_wide_t0,0.0,node4transit_node599source
C_node4node599_wide_t1,0.0,node4transit_node599source
C_node4node599_wide_t2,0.0,node4transit_node599source
C_node4node599_wide_t3,0.0,node4transit_node599source
C_node4node599_wide_t4,-0.0,node4transit_node599source
C_node4node599_wide_t5,0.0,node4transit_node599source
C_node5node211_timber_t0,0.0,node5transit_node211exit
C_node5node211_timber_t1,0.0,node5transit_node211exit
C_node5node211_timber_t2,0.0,node5transit_node211exit
C_node5node211_timber_t3,0.0,node5transit_node211exit
C_node5node211_timber_t4,0.0,node5transit_node211exit
C_node5node211_timber_t5,0.0,node5transit_node211exit
C_node5node211_wide_t0,0.0,node5transit_node211exit
C_node5node211_wide_t1,0.0,node5transit_node211exit
C_node5node211_wide_t2,0.0,node5transit_node211exit
C_node5node211_wide_t3,0.0,node5transit_node211exit
C_node5node211_wide_t4,0.0,node5transit_node211exit
C_node5node211_wide_t5,0.0,node5transit_node211exit
C_node5node232_timber_t0,0.0,node5transit_node232transit
C_node5node232_timber_t1,0.0,node5transit_node232transit
C_node5node232_timber_t2,0.0,node5transit_node232transit
C_node5node232_timber_t3,0.0,node5transit_node232transit
C_node5node232_timber_t4,0.0,node5transit_node232transit
C_node5node232_timber_t5,0.0,node5transit_node232transit
C_node5node232_wide_t0,0.0,node5transit_node232transit
C_node5node232_wide_t1,0.0,node5transit_node232transit
C_node5node232_wide_t2,0.0,node5transit_node232transit
C_node5node232_wide_t3,0.0,node5transit_node232transit
C_node5node232_wide_t4,0.0,node5transit_node232transit
C_node5node232_wide_t5,0.0,node5transit_node232transit
C_node5node386_timber_t0,0.0,node5transit_node386exit
C_node5node386_timber_t1,0.0,node5transit_node386exit
C_node5node386_timber_t2,0.0,node5transit_node386exit
C_node5node386_timber_t3,0.0,node5transit_node386exit
C_node5node386_timber_t4,0.0,node5transit_node386exit
C_node5node386_timber_t5,0.0,node5transit_node386exit
C_node5node386_wide_t0,0.0,node5transit_node386exit
C_node5node386_wide_t1,0.0,node5transit_node386exit
C_node5node386_wide_t2,0.0,node5transit_node386exit
C_node5node386_wide_t3,0.0,node5transit_node386exit
C_node5node386_wide_t4,0.0,node5transit_node386exit
C_node5node386_wide_t5,0.0,node5transit_node386exit
C_node5node543_timber_t0,0.0,node5transit_node543source
C_node5node543_timber_t1,0.0,node5transit_node543source
C_node5node543_timber_t2,0.0,node5transit_node543source
C_node5node543_timber_t3,0.0,node5transit_node543source
C_node5node543_timber_t4,0.0,node5transit_node543source
C_node5node543_timber_t5,0.0,node5transit_node543source
C_node5node543_wide_t0,0.0,node5transit_node543source
C_node5node543_wide_t1,0.0,node5transit_node543source
C_node5node543_wide_t2,0.0,node5transit_node543source
C_node5node543_wide_t3,0.0,node5transit_node543source
C_node5node543_wide_t4,0.0,node5transit_node543source
C_node5node543_wide_t5,0.0,node5transit_node543source
C_node5node546_timber_t0,0.0,node5transit_node546source
C_node5node546_timber_t1,0.0,node5transit_node546source
C_node5node546_timber_t2,0.0,node5transit_node546source
C_node5node546_timber_t3,0.0,node5transit_node546source
C_node5node546_timber_t4,0.0,node5transit_node546source
C_node5node546_timber_t5,0.0,node5transit_node546source
C_node5node546_wide_t0,0.0,node5transit_node546source
C_node5node546_wide_t1,0.0,node5transit_node546source
C_node5node546_wide_t2,0.0,node5transit_node546source
C_node5node546_wide_t3,0.0,node5transit_node546source
C_node5node546_wide_t4,0.0,node5transit_node546source
C_node5node546_wide_t5,0.0,node5transit_node546source
C_node5node548_timber_t0,0.0,node5transit_node548source
C_node5node548_timber_t1,0.0,node5transit_node548source
C_node5node548_timber_t2,0.0,node5transit_node548source
C_node5node548_timber_t3,0.0,node5transit_node548source
C_node5node548_timber_t4,0.0,node5transit_node548source
C_node5node548_timber_t5,0.0,node5transit_node548source
C_node5node548_wide_t0,0.0,node5transit_node548source
C_node5node548_wide_t1,0.0,node5transit_node548source
C_node5node548_wide_t2,0.0,node5transit_node548source
C_node5node548_wide_t3,0.0,node5transit_node548source
C_node5node548_wide_t4,0.0,node5transit_node548source
C_node5node548_wide_t5,0.0,node5transit_node548source
C_node6node8_timber_t0,0.0,node6transit_node8transit
C_node6node8_timber_t1,0.0,node6transit_node8transit
C_node6node8_timber_t2,0.0,node6transit_node8transit
C_node6node8_timber_t3,0.0,node6transit_node8transit
C_node6node8_timber_t4,0.0,node6transit_node8transit
C_node6node8_timber_t5,0.0,node6transit_node8transit
C_node6node8_wide_t0,0.0,node6transit_node8transit
C_node6node8_wide_t1,0.0,node6transit_node8transit
C_node6node8_wide_t2,0.0,node6transit_node8transit
C_node6node8_wide_t3,0.0,node6transit_node8transit
C_node6node8_wide_t4,0.0,node6transit_node8transit
C_node6node8_wide_t5,0.0,node6transit_node8transit
C_node6node516_timber_t0,0.0,node6transit_node516exit
C_node6node516_timber_t1,0.0,node6transit_node516exit
C_node6node516_timber_t2,0.0,node6transit_node516exit
C_node6node516_timber_t3,0.0,node6transit_node516exit
C_node6node516_timber_t4,0.0,node6transit_node516exit
C_node6node516_timber_t5,0.0,node6transit_node516exit
C_node6node516_wide_t0,0.0,node6transit_node516exit
C_node6node516_wide_t1,0.0,node6transit_node516exit
C_node6node516_wide_t2,0.0,node6transit_node516exit
C_node6node516_wide_t3,0.0,node6transit_node516exit
C_node6node516_wide_t4,0.0,node6transit_node516exit
C_node6node516_wide_t5,0.0,node6transit_node516exit
C_node6node283_timber_t0,0.0,node6transit_node283exit
C_node6node283_timber_t1,0.0,node6transit_node283exit
C_node6node283_timber_t2,0.0,node6transit_node283exit
C_node6node283_timber_t3,0.0,node6transit_node283exit
C_node6node283_timber_t4,0.0,node6transit_node283exit
C_node6node283_timber_t5,0.0,node6transit_node283exit
C_node6node283_wide_t0,0.0,node6transit_node283exit
C_node6node283_wide_t1,0.0,node6transit_node283exit
C_node6node283_wide_t2,0.0,node6transit_node283exit
C_node6node283_wide_t3,0.0,node6transit_node283exit
C_node6node283_wide_t4,0.0,node6transit_node283exit
C_node6node283_wide_t5,0.0,node6transit_node283exit
C_node6node634_timber_t0,0.0,node6transit_node634source
C_node6node634_timber_t1,1.0,node6transit_node634source
C_node6node634_timber_t2,0.0,node6transit_node634source
C_node6node634_timber_t3,0.0,node6transit_node634source
C_node6node634_timber_t4,-0.0,node6transit_node634source
C_node6node634_timber_t5,-0.0,node6transit_node634source
C_node6node634_wide_t0,0.0,node6transit_node634source
C_node6node634_wide_t1,0.0,node6transit_node634source
C_node6node634_wide_t2,0.0,node6transit_node634source
C_node6node634_wide_t3,0.0,node6transit_node634source
C_node6node634_wide_t4,0.0,node6transit_node634source
