variable,value,node_type_info
C_node193node285_wide_t1,1.0,node193transit_node285source
C_node194node258_timber_t1,1.0,node194transit_node258source
C_node194node258_timber_t3,1.0,node194transit_node258source
C_node195node199_timber_t1,1.0,node195transit_node199transit
C_node195node233_timber_t1,1.0,node195transit_node233source
C_node195node234_timber_t1,1.0,node195transit_node234source
C_node195node273_timber_t1,1.0,node195transit_node273source
C_node197node239_timber_t1,1.0,node197transit_node239source
C_node197node256_timber_t1,1.0,node197transit_node256source
C_node197node256_wide_t4,1.0,node197transit_node256source
C_node197node257_timber_t1,1.0,node197transit_node257source
C_node199node233_timber_t1,1.0,node199transit_node233source
C_node199node233_timber_t3,1.0,node199transit_node233source
C_node199node235_timber_t1,1.0,node199transit_node235source
C_node199node273_timber_t1,1.0,node199transit_node273source
C_node200node244_wide_t1,1.0,node200transit_node244source
C_node201node267_timber_t1,1.0,node201transit_node267source
C_node201node272_wide_t1,1.0,node201transit_node272source
C_node202node253_timber_t1,1.0,node202transit_node253source
C_node202node264_timber_t1,1.0,node202transit_node264source
C_node202node264_wide_t3,1.0,node202transit_node264source
M_node1node257_timber_t2,1.0,node1transit_node257source
M_node1node257_timber_t3,1.0,node1transit_node257source
M_node1node257_wide_t5,1.0,node1transit_node257source
M_node1node259_timber_t2,1.0,node1transit_node259source
M_node1node259_wide_t4,1.0,node1transit_node259source
M_node1node259_wide_t5,1.0,node1transit_node259source
M_node1node271_timber_t2,1.0,node1transit_node271source
M_node1node271_timber_t3,1.0,node1transit_node271source
M_node1node271_timber_t4,1.0,node1transit_node271source
M_node1node271_timber_t5,1.0,node1transit_node271source
M_node2node200_timber_t4,1.0,node2exit_node200transit
M_node2node200_timber_t5,1.0,node2exit_node200transit
M_node3node56_timber_t2,1.0,node3transit_node56exit
M_node3node56_timber_t3,1.0,node3transit_node56exit
M_node3node56_timber_t4,1.0,node3transit_node56exit
M_node3node56_timber_t5,1.0,node3transit_node56exit
M_node3node88_timber_t2,1.0,node3transit_node88transit
M_node3node88_timber_t3,1.0,node3transit_node88transit
M_node3node88_timber_t4,1.0,node3transit_node88transit
M_node3node88_timber_t5,1.0,node3transit_node88transit
M_node3node266_timber_t2,1.0,node3transit_node266source
M_node3node266_timber_t5,1.0,node3transit_node266source
M_node6node234_timber_t2,1.0,node6transit_node234source
M_node6node234_timber_t3,1.0,node6transit_node234source
M_node6node234_wide_t5,1.0,node6transit_node234source
M_node6node236_timber_t2,1.0,node6transit_node236source
M_node6node236_timber_t3,1.0,node6transit_node236source
M_node6node236_timber_t4,1.0,node6transit_node236source
M_node6node236_timber_t5,1.0,node6transit_node236source
M_node6node273_timber_t2,1.0,node6transit_node273source
M_node6node273_timber_t3,1.0,node6transit_node273source
M_node6node273_wide_t5,1.0,node6transit_node273source
M_node7node238_timber_t2,1.0,node7transit_node238source
M_node7node238_wide_t4,1.0,node7transit_node238source
M_node7node238_wide_t5,1.0,node7transit_node238source
M_node7node274_wide_t2,1.0,node7transit_node274source
M_node7node274_wide_t3,1.0,node7transit_node274source
M_node7node274_wide_t4,1.0,node7transit_node274source
M_node7node274_wide_t5,1.0,node7transit_node274source
M_node8node12_wide_t2,1.0,node8transit_node12transit
M_node8node12_wide_t3,1.0,node8transit_node12transit
M_node8node12_wide_t4,1.0,node8transit_node12transit
M_node8node12_wide_t5,1.0,node8transit_node12transit
M_node8node198_wide_t2,1.0,node8transit_node198exit
M_node8node198_wide_t3,1.0,node8transit_node198exit
M_node8node198_wide_t4,1.0,node8transit_node198exit
M_node8node198_wide_t5,1.0,node8transit_node198exit
M_node8node275_wide_t2,1.0,node8transit_node275source
M_node8node275_wide_t3,1.0,node8transit_node275source
M_node8node275_wide_t4,1.0,node8transit_node275source
M_node8node275_wide_t5,1.0,node8transit_node275source
M_node9node273_timber_t2,1.0,node9transit_node273source
M_node9node273_timber_t3,1.0,node9transit_node273source
M_node9node273_timber_t4,1.0,node9transit_node273source
M_node9node273_timber_t5,1.0,node9transit_node273source
M_node9node276_wide_t2,1.0,node9transit_node276source
M_node9node276_wide_t3,1.0,node9transit_node276source
M_node9node276_wide_t4,1.0,node9transit_node276source
M_node9node279_wide_t2,1.0,node9transit_node279source
M_node9node279_wide_t3,1.0,node9transit_node279source
M_node10node249_wide_t2,1.0,node10transit_node249source
M_node10node249_wide_t3,1.0,node10transit_node249source
M_node10node249_wide_t4,1.0,node10transit_node249source
M_node10node249_wide_t5,1.0,node10transit_node249source
M_node10node250_timber_t2,1.0,node10transit_node250source
M_node10node250_timber_t3,1.0,node10transit_node250source
M_node10node250_wide_t5,1.0,node10transit_node250source
M_node11node252_wide_t2,1.0,node11transit_node252source
M_node11node252_wide_t3,1.0,node11transit_node252source
M_node11node252_wide_t4,1.0,node11transit_node252source
M_node11node252_wide_t5,1.0,node11transit_node252source
M_node11node255_wide_t3,1.0,node11transit_node255source
M_node11node255_wide_t4,1.0,node11transit_node255source
M_node11node255_wide_t5,1.0,node11transit_node255source
M_node12node61_wide_t2,1.0,node12transit_node61transit
M_node12node61_wide_t3,1.0,node12transit_node61transit
M_node12node61_wide_t4,1.0,node12transit_node61transit
M_node12node61_wide_t5,1.0,node12transit_node61transit
M_node12node275_wide_t2,1.0,node12transit_node275source
M_node12node275_wide_t3,1.0,node12transit_node275source
M_node12node275_wide_t4,1.0,node12transit_node275source
M_node12node275_wide_t5,1.0,node12transit_node275source
M_node12node276_wide_t2,1.0,node12transit_node276source
M_node12node276_wide_t3,1.0,node12transit_node276source
M_node12node276_wide_t4,1.0,node12transit_node276source
M_node12node276_wide_t5,1.0,node12transit_node276source
M_node13node72_timber_t2,1.0,node13transit_node72transit
M_node13node240_timber_t2,1.0,node13transit_node240source
M_node13node240_timber_t3,1.0,node13transit_node240source
M_node13node240_wide_t5,1.0,node13transit_node240source
M_node13node243_timber_t2,1.0,node13transit_node243source
M_node13node243_timber_t3,1.0,node13transit_node243source
M_node13node243_timber_t4,1.0,node13transit_node243source
M_node13node244_timber_t2,1.0,node13transit_node244source
M_node13node244_timber_t3,1.0,node13transit_node244source
M_node13node244_timber_t4,1.0,node13transit_node244source
M_node14node272_wide_t2,1.0,node14transit_node272source
M_node14node272_wide_t3,1.0,node14transit_node272source
M_node14node272_wide_t4,1.0,node14transit_node272source
M_node14node272_wide_t5,1.0,node14transit_node272source
M_node15node241_wide_t3,1.0,node15transit_node241source
M_node15node241_wide_t4,1.0,node15transit_node241source
M_node15node241_wide_t5,1.0,node15transit_node241source
M_node15node243_timber_t2,1.0,node15transit_node243source
M_node15node243_timber_t3,1.0,node15transit_node243source
M_node15node243_timber_t4,1.0,node15transit_node243source
M_node15node243_timber_t5,1.0,node15transit_node243source
M_node15node263_timber_t2,1.0,node15transit_node263source
M_node15node263_timber_t3,1.0,node15transit_node263source
M_node15node263_wide_t5,1.0,node15transit_node263source
M_node16node241_timber_t2,1.0,node16transit_node241source
M_node16node241_timber_t3,1.0,node16transit_node241source
M_node16node241_wide_t5,1.0,node16transit_node241source
M_node16node242_timber_t2,1.0,node16transit_node242source
M_node16node242_timber_t3,1.0,node16transit_node242source
M_node16node242_timber_t4,1.0,node16transit_node242source
M_node16node242_timber_t5,1.0,node16transit_node242source
M_node16node243_timber_t2,1.0,node16transit_node243source
M_node16node243_timber_t3,1.0,node16transit_node243source
M_node16node243_timber_t4,1.0,node16transit_node243source
M_node16node243_timber_t5,1.0,node16transit_node243source
M_node17node247_timber_t2,1.0,node17transit_node247source
M_node17node247_wide_t4,1.0,node17transit_node247source
M_node17node247_wide_t5,1.0,node17transit_node247source
M_node17node266_timber_t2,1.0,node17transit_node266source
M_node17node266_wide_t4,1.0,node17transit_node266source
M_node17node266_wide_t5,1.0,node17transit_node266source
