variable,value,node_type_info
M_node40node177_timber_t2,1.0,node40transit_node177source
M_node40node177_timber_t3,1.0,node40transit_node177source
M_node40node177_wide_t5,1.0,node40transit_node177source
M_node41node89_timber_t2,1.0,node41transit_node89transit
M_node41node89_timber_t3,1.0,node41transit_node89transit
M_node41node89_timber_t4,1.0,node41transit_node89transit
M_node41node89_timber_t5,1.0,node41transit_node89transit
M_node41node73_timber_t2,1.0,node41transit_node73transit
M_node41node73_timber_t3,1.0,node41transit_node73transit
M_node41node73_timber_t4,1.0,node41transit_node73transit
M_node41node73_timber_t5,1.0,node41transit_node73transit
M_node41node177_timber_t2,1.0,node41transit_node177source
M_node41node177_timber_t3,1.0,node41transit_node177source
M_node41node177_timber_t4,1.0,node41transit_node177source
M_node41node177_timber_t5,1.0,node41transit_node177source
M_node41node180_timber_t2,1.0,node41transit_node180source
M_node41node180_timber_t3,1.0,node41transit_node180source
M_node41node180_timber_t4,1.0,node41transit_node180source
M_node41node180_timber_t5,1.0,node41transit_node180source
M_node41node182_timber_t2,1.0,node41transit_node182source
M_node41node182_timber_t3,1.0,node41transit_node182source
M_node41node182_wide_t5,1.0,node41transit_node182source
M_node42node176_timber_t2,1.0,node42transit_node176source
M_node42node176_timber_t3,1.0,node42transit_node176source
M_node42node176_wide_t5,1.0,node42transit_node176source
M_node44node177_timber_t2,1.0,node44transit_node177source
M_node44node177_timber_t3,1.0,node44transit_node177source
M_node44node198_timber_t2,1.0,node44transit_node198source
M_node45node210_timber_t2,1.0,node45transit_node210source
M_node45node210_timber_t3,1.0,node45transit_node210source
M_node45node210_timber_t4,1.0,node45transit_node210source
M_node45node210_timber_t5,1.0,node45transit_node210source
M_node47node176_timber_t2,1.0,node47transit_node176source
M_node47node176_timber_t3,1.0,node47transit_node176source
