variable,value
C_timber_node13node404_t3,1.0
C_timber_node13node404_t4,1.0
C_timber_node13node404_t5,1.0
C_wide_node13node404_t0,0.0
C_wide_node13node404_t1,1.0
C_wide_node13node404_t2,1.0
C_wide_node13node404_t3,1.0
C_wide_node13node404_t4,1.0
C_wide_node13node404_t5,1.0
C_timber_node13node431_t0,0.0
C_timber_node13node431_t1,1.0
C_timber_node13node431_t2,1.0
C_timber_node13node431_t3,1.0
C_timber_node13node431_t4,1.0
C_timber_node13node431_t5,1.0
C_wide_node13node431_t0,0.0
C_wide_node13node431_t1,1.0
C_wide_node13node431_t2,1.0
C_wide_node13node431_t3,1.0
C_wide_node13node431_t4,1.0
C_wide_node13node431_t5,1.0
C_timber_node13node432_t0,0.0
C_timber_node13node432_t1,1.0
C_timber_node13node432_t2,1.0
C_timber_node13node432_t3,1.0
C_timber_node13node432_t4,1.0
C_timber_node13node432_t5,1.0
C_wide_node13node432_t0,0.0
C_wide_node13node432_t1,1.0
C_wide_node13node432_t2,1.0
C_wide_node13node432_t3,1.0
C_wide_node13node432_t4,1.0
C_wide_node13node432_t5,1.0
C_timber_node14node184_t0,0.0
C_timber_node14node184_t1,1.0
C_timber_node14node184_t2,1.0
C_timber_node14node184_t3,1.0
C_timber_node14node184_t4,1.0
C_timber_node14node184_t5,1.0
C_wide_node14node184_t0,0.0
C_wide_node14node184_t1,1.0
C_wide_node14node184_t2,1.0
C_wide_node14node184_t3,1.0
C_wide_node14node184_t4,1.0
C_wide_node14node184_t5,1.0
C_timber_node14node93_t0,0.0
C_timber_node14node93_t1,1.0
C_timber_node14node93_t2,1.0
C_timber_node14node93_t3,1.0
C_timber_node14node93_t4,1.0
C_timber_node14node93_t5,1.0
C_wide_node14node93_t0,0.0
C_wide_node14node93_t1,1.0
C_wide_node14node93_t2,1.0
C_wide_node14node93_t3,1.0
C_wide_node14node93_t4,1.0
C_wide_node14node93_t5,1.0
C_timber_node14node15_t0,0.0
C_timber_node14node15_t1,1.0
C_timber_node14node15_t2,1.0
C_timber_node14node15_t3,1.0
C_timber_node14node15_t4,1.0
C_timber_node14node15_t5,1.0
C_wide_node14node15_t0,0.0
C_wide_node14node15_t1,1.0
C_wide_node14node15_t2,1.0
C_wide_node14node15_t3,1.0
C_wide_node14node15_t4,1.0
C_wide_node14node15_t5,1.0
C_timber_node14node398_t0,0.0
C_timber_node14node398_t1,1.0
C_timber_node14node398_t2,1.0
C_timber_node14node398_t3,1.0
C_timber_node14node398_t4,1.0
C_timber_node14node398_t5,1.0
