UG,species,Presc,period,Vremovido(ton),Rait
295,Ec,1,5,617.8679325,19.383
296,Ct,3317,1,0.0,17.3209
296,Ec,3317,1,2348.0859825000002,24.5445
296,Ct,3317,2,0.0,61.4031
296,Ct,3317,3,47.627814,63.2732
296,Ct,3317,4,1382.6506980000001,66.1342
296,Ct,3317,5,2147.5827360000003,69.3361
297,Ec,3,1,1474.0141725000003,73.6305
297,Ec,3,2,0.0,67.8175
297,Ec,3,3,1335.37572,75.5681
297,Ec,3,4,1199.3530950000002,77.5058
297,Ec,3,5,1797.0678225000001,71.6928
298,Ec,2,1,552.2399775,29.9317
298,Ec,2,2,495.556785,24.9431
298,Ec,2,3,0.0,24.1117
298,Ec,2,4,453.4653375000001,30.7631
298,Ec,2,5,794.6867475,24.9431
299,Ec,2,1,778.7260350000001,29.9007
299,Ec,2,2,719.859015,28.2395
299,Ec,2,3,0.0,27.409
299,Ec,2,4,631.278225,31.5618
299,Ec,2,5,778.7260350000001,28.2395
3,Ec,21,1,170.2682775,15.0509
3,Ec,21,2,0.0,15.0509
3,Ec,21,3,231.871545,20.4692
3,Ec,21,4,388.4933475,15.0509
3,Ec,21,5,351.51333750000003,16.857
30,Ec,1,1,616.37652,28.5806
30,Ec,1,2,617.341095,28.5806
30,Ec,1,3,569.1113325,28.5806
30,Ec,1,4,873.9235125,28.5806
30,Ec,1,5,816.530085,28.5806
300,Ec,1,1,356.23874250000006,29.5941
300,Ec,1,2,315.62088750000004,28.6076
300,Ec,1,3,282.327525,28.6076
300,Ec,1,4,457.45053750000005,29.5941
300,Ec,1,5,408.842235,28.6076
302,Ec,3,1,853.0884225000001,47.8208
302,Ec,3,2,0.0,46.6822
302,Ec,3,3,765.4739625,48.9594
302,Ec,3,4,700.1473275000001,48.9594
302,Ec,3,5,1220.4544050000002,45.5436
303,Ec,3,1,558.168705,26.8189
303,Ec,3,2,0.0,22.3491
303,Ec,3,3,500.8433175,27.5639
303,Ec,3,4,458.10063,29.0538
303,Ec,3,5,798.5333025000001,23.839
304,Ec,2,1,496.409445,32.4723
304,Ec,2,2,467.379045,32.4723
304,Ec,2,3,410.47263000000004,32.4723
304,Ec,2,4,919.4940450000001,32.4723
304,Ec,2,5,853.7376375,32.4723
305,Ec,2,1,303.5736225,44.6825
305,Ec,2,2,1175.6101725,44.6825
305,Ec,2,3,1076.6045475,45.6538
305,Ec,2,4,1491.64146,44.6825
305,Ec,2,5,0.0,42.7397
305,Pb,501,1,0.0,8.3809
305,Pb,501,2,23.885519999999996,9.0793
305,Pb,501,3,0.0,4.5396
305,Pb,501,4,0.0,7.6825
305,Pb,501,5,0.0,9.4285
306,Pb,503,1,0.0,7.7779
306,Pb,503,2,0.0,10.0001
306,Pb,503,3,0.0,13.3335
306,Pb,503,4,80.33424,16.1113
306,Pb,503,5,681.00792,17.2224
307,Ct,318,1,0.0,58.8586
307,Ct,318,2,30.300425999999998,58.8586
307,Ct,318,3,879.6301020000001,58.8586
307,Ct,318,4,1366.273116,58.8586
307,Ct,318,5,2950.0635060000004,58.8586
308,Ct,318,1,0.0,32.5003
308,Ct,318,2,16.731156,32.5003
308,Ct,318,3,485.710446,32.5003
308,Ct,318,4,754.422942,32.5003
308,Ct,318,5,1628.953638,32.5003
31,Ec,2,1,302.6402325,25.4449
31,Ec,2,2,509.92800750000004,28.0771
31,Ec,2,3,466.10147250000006,28.9545
31,Ec,2,4,811.9759950000001,34.2189
31,Ec,2,5,0.0,26.3223
310,Pb,503,1,0.0,2.7516
310,Pb,503,2,8.91534,4.4026
310,Pb,503,3,49.089420000000004,5.5033
310,Pb,503,4,60.75642,6.604
310,Pb,503,5,442.13489999999996,7.3377
312,Ec,3,1,1039.6715175000002,39.8516
312,Ec,3,2,0.0,38.7446
312,Ec,3,3,984.0839850000001,40.9586
312,Ec,3,4,870.0381450000001,44.2796
312,Ec,3,5,1773.8946675,40.9586
313,Ct,318,1,0.0,33.5887
313,Ct,318,2,17.291430000000002,33.5887
313,Ct,318,3,501.975786,33.5887
313,Ct,318,4,779.686752,33.5887
313,Ct,318,5,1683.5034839999998,33.5887
314,Ec,3,1,213.4202175,20.1848
314,Ec,3,2,0.0,20.1848
314,Ec,3,3,199.70273250000002,21.4082
314,Ec,3,4,172.26972,23.8548
314,Ec,3,5,556.9637625,23.2431
315,Ec,3,1,433.967895,29.9429
315,Ec,3,2,0.0,28.6411
315,Ec,3,3,408.8015325,29.292
315,Ec,3,4,358.39152,28.6411
315,Ec,3,5,822.0801375000001,28.6411
316,Pb,503,1,0.0,33.4291
316,Pb,503,2,101.54082,58.5009
316,Pb,503,3,526.5081,66.8582
316,Pb,503,4,732.09696,77.3048
316,Pb,503,5,5064.5062800000005,83.5727
317,Pb,503,1,0.0,8.7646
317,Pb,503,2,0.0,13.439
317,Pb,503,3,116.04323999999998,17.5292
317,Pb,503,4,193.17174,20.4507
317,Pb,503,5,1292.6028000000001,22.2036
318,Ec,3,1,527.2944075,19.0652
318,Ec,3,2,498.37821750000006,18.5205
318,Ec,3,3,440.57081250000005,17.9758
318,Ec,3,4,0.0,20.1546
318,Ec,3,5,867.3712200000001,17.9758
319,Ec,2,1,354.93633,16.051
319,Ec,2,2,717.2401500000001,17.9772
319,Ec,2,3,610.195815,17.9772
319,Ec,2,4,652.6668825,21.8294
319,Ec,2,5,0.0,17.3351
32,Pb,503,1,0.0,18.7671
32,Pb,503,2,0.0,25.5915
32,Pb,503,3,345.99708,37.5342
32,Pb,503,4,522.0666,40.9464
32,Pb,503,5,3693.3654599999995,42.6525
320,Ec,3,1,217.0484775,16.05
320,Ec,3,2,343.3176225,15.4965
320,Ec,3,3,0.0,16.05
320,Ec,3,4,313.05784500000004,16.6034
320,Ec,3,5,552.894525,16.6034
321,Ec,3,1,229.48974,28.6303
321,Ec,3,2,452.69867250000004,28.6303
321,Ec,3,3,0.0,28.6303
321,Ec,3,4,409.69955250000004,28.6303
321,Ec,3,5,661.4136,28.6303
322,Ec,1,1,60.120967500000006,3.3226
322,Ec,1,2,56.4489,3.3226
322,Ec,1,3,49.7826675,3.6549
322,Ec,1,4,111.39025500000001,3.6549
322,Ec,1,5,103.46582250000002,3.3226
323,Ec,2,1,200.96052749999998,42.1662
323,Ec,2,2,387.2586375,43.444
323,Ec,2,3,347.58402750000005,43.444
323,Ec,2,4,688.2681375000001,49.8328
323,Ec,2,5,0.0,42.1662
324,Ec,3,1,281.617425,34.4598
324,Ec,3,2,253.4128875,34.4598
324,Ec,3,3,214.0725375,34.4598
324,Ec,3,4,516.0900825,34.4598
324,Ec,3,5,0.0,32.3061
325,Ec,2,1,153.5870025,13.6249
325,Ec,2,2,248.92744500000003,13.1708
325,Ec,2,3,227.161665,13.1708
325,Ec,2,4,402.8210325,15.8958
325,Ec,2,5,0.0,12.7166
326,Ec,1,1,291.5422875,20.3254
326,Ec,1,2,451.0330425,20.3254
326,Ec,1,3,411.5890800000001,20.3254
326,Ec,1,4,584.4565125,20.3254
326,Ec,1,5,545.01255,20.3254
327,Ec,2,1,124.32764250000001,19.95
327,Ec,2,2,165.97899,19.95
327,Ec,2,3,147.81528,19.95
327,Ec,2,4,239.5734975,19.95
327,Ec,2,5,214.83319500000005,19.0221
328,Ec,3,1,52.11438750000001,5.7864
328,Ec,3,2,68.18391,5.621
328,Ec,3,3,0.0,5.7864
328,Ec,3,4,60.37233750000001,6.4477
328,Ec,3,5,97.9795575,5.621
33,Pb,503,1,0.0,20.8777
33,Pb,503,2,221.52348,29.6683
33,Pb,503,3,307.23198,32.9648
33,Pb,503,4,0.0,32.9648
33,Pb,503,5,2529.71928,18.6801
330,Ec,7,1,427.0787775,21.8996
330,Ec,7,2,446.35995,22.3757
330,Ec,7,3,413.90325000000007,22.8518
330,Ec,7,4,656.525115,21.4236
330,Ec,7,5,615.3918975,21.8996
331,Ec,1,1,51.2775225,11.0299
331,Ec,1,2,45.12314250000001,11.0299
331,Ec,1,3,38.448,11.0299
331,Ec,1,4,94.18173750000001,11.0299
331,Ec,1,5,82.0833075,11.0299
332,Ec,2,1,244.99023750000003,10.3196
332,Ec,2,2,242.4418425,10.3196
332,Ec,2,3,223.07366249999998,10.3196
332,Ec,2,4,342.6805575,10.5713
332,Ec,2,5,319.7445975,10.3196
333,Ec,1,1,300.87774,18.9679
333,Ec,1,2,301.3045425,18.9679
333,Ec,1,3,273.99080250000003,18.9679
333,Ec,1,4,449.82290250000005,18.9679
333,Ec,1,5,411.4129725000001,18.9679
334,Ec,3,1,42.86331,3.6245
334,Ec,3,2,64.979955,3.7695
334,Ec,3,3,0.0,3.9145
334,Ec,3,4,57.5424675,4.2044
334,Ec,3,5,90.61962749999999,4.2044
335,Ec,19,1,962.302545,45.0793
335,Ec,19,2,976.7561175000001,45.0793
335,Ec,19,3,1382.2164000000002,45.0793
335,Ec,19,4,1291.691475,45.0793
335,Ec,19,5,1149.4380600000002,45.0793
336,Pb,503,1,0.0,4.0079
336,Pb,503,2,0.0,5.3439
336,Pb,503,3,46.49196,7.3479
336,Pb,503,4,72.54348,8.6838
336,Pb,503,5,549.28626,9.6858
337,Ec,2,1,53.53263,6.5274
337,Ec,2,2,69.173865,6.3642
337,Ec,2,3,62.67503250000001,6.3642
337,Ec,2,4,116.978715,6.3642
337,Ec,2,5,106.73478,6.3642
338,Ec,2,1,26.930137500000004,3.2904
338,Ec,2,2,34.592737500000005,3.2082
338,Ec,2,3,31.316692500000002,3.1259
338,Ec,2,4,58.5799425,3.2082
338,Ec,2,5,53.41599,3.0436
339,Ec,3,1,920.0655675,36.1569
339,Ec,3,2,870.8363325,36.1569
339,Ec,3,3,0.0,35.2054
339,Ec,3,4,770.5402425,39.9629
339,Ec,3,5,1531.7914725000003,35.2054
34,Ec,1,1,1977.3448650000003,107.0846
34,Ec,1,2,1857.3089400000001,110.6541
34,Ec,1,3,1637.4800025,117.7931
34,Ec,1,4,3621.333285,107.0846
34,Ec,1,5,3365.9365725000002,110.6541
340,Ec,5,1,6.935557500000001,0.7155
340,Ec,5,2,2.49858,0.7155
340,Ec,5,3,2.15082,0.7751
340,Ec,5,4,9.296437500000001,0.7155
340,Ec,5,5,8.3171475,0.7155
340,Pb,503,1,0.0,1.3608
340,Pb,503,2,3.78834,1.5785
340,Pb,503,3,8.45844,1.9595
340,Pb,503,4,84.38844,2.2316
340,Pb,503,5,0.0,0.8709
341,Ec,3502,1,994.1310225000001,18.559
341,Pb,3502,1,0.0,7.9538
341,Pb,3502,2,0.0,19.8846
341,Pb,3502,3,270.43068,26.5128
341,Pb,3502,4,447.80136,33.141
341,Pb,3502,5,2398.08378,35.7923
342,Ec,21502,1,835.1301825,24.0498
342,Pb,21502,1,0.0,10.6888
342,Pb,21502,2,0.0,20.0415
342,Pb,21502,3,179.57201999999998,26.722
342,Pb,21502,4,285.39126,33.4025
342,Pb,21502,5,1782.0920999999998,33.4025
343,Ec,1,1,12.849232500000001,1.3895
343,Ec,1,2,17.0073,1.3895
343,Ec,1,3,15.444135,1.3895
343,Ec,1,4,28.824862500000002,1.3895
343,Ec,1,5,26.229960000000002,1.3895
344,Ec,3502,1,922.1509125,60.3423
344,Pb,3502,1,0.0,9.6548
344,Pb,3502,2,0.0,31.378
344,Pb,3502,3,0.0,43.4464
344,Pb,3502,4,324.40014,50.6875
344,Pb,3502,5,515.5645199999999,65.1697
345,Pb,503,1,0.0,25.8132
345,Pb,503,2,0.0,35.1998
345,Pb,503,3,0.0,46.9331
345,Pb,503,4,340.73454,53.9731
345,Pb,503,5,2884.9795799999997,68.053
346,Ec,2,1,572.7016575,67.8758
346,Ec,2,2,923.9586300000001,70.1383
346,Ec,2,3,823.163175,70.1383
346,Ec,2,4,1281.3244875,76.9259
346,Ec,2,5,0.0,63.3507
348,Ec,3,1,294.06692250000003,49.8256
348,Ec,3,2,423.42183000000006,45.9929
348,Ec,3,3,378.57881249999997,47.2705
348,Ec,3,4,0.0,49.8256
348,Ec,3,5,740.772675,44.7153
35,Pb,503,1,0.0,20.7477
35,Pb,503,2,218.21736,23.1886
35,Pb,503,3,353.68782,28.0705
35,Pb,503,4,3273.25998,29.2909
35,Pb,503,5,0.0,14.6455
350,Ec,1,1,239.51781000000003,24.1559
350,Ec,1,2,403.13214000000005,24.1559
350,Ec,1,3,368.27271,24.9888
350,Ec,1,4,652.7704275000001,29.9866
350,Ec,1,5,601.043625,23.3229
351,Ec,1,1,210.49335,25.1994
351,Ec,1,2,285.76071,25.1994
351,Ec,1,3,255.5687025,25.1994
351,Ec,1,4,375.060915,25.1994
351,Ec,1,5,340.61654250000004,25.1994
351,Pb,503,1,0.0,2.6959
351,Pb,503,2,0.0,4.2123
351,Pb,503,3,0.0,5.0547
351,Pb,503,4,81.68436,3.5383
351,Pb,503,5,0.0,3.0328
352,Pb,503,1,0.0,8.0288
352,Pb,503,2,0.0,8.8317
352,Pb,503,3,0.0,8.8317
352,Pb,503,4,0.0,8.0288
352,Pb,503,5,576.62964,8.0288
354,Ec,3,1,179.06042250000002,8.1771
354,Ec,3,2,180.35919,8.1771
354,Ec,3,3,164.287575,7.9366
354,Ec,3,4,0.0,9.6201
354,Ec,3,5,261.528885,8.1771
355,Ec,29,1,428.0815575,14.706
355,Ec,29,2,600.14142,18.3825
355,Ec,29,3,774.6828525000001,18.3825
355,Ec,29,4,721.7413875,15.3187
355,Ec,29,5,638.6067,16.5442
356,Ec,3,1,187.93376999999998,25.4603
356,Ec,3,2,251.13267000000002,26.2816
356,Ec,3,3,223.96824,26.2816
356,Ec,3,4,0.0,26.2816
356,Ec,3,5,450.1539900000001,23.8177
357,Pb,503,1,0.0,10.638
357,Pb,503,2,0.0,12.7656
357,Pb,503,3,0.0,12.7656
357,Pb,503,4,157.01729999999998,18.0846
357,Pb,503,5,1318.0517399999999,19.1485
358,Ec,3502,1,666.9230175,13.0326
358,Pb,3502,1,0.0,5.7018
358,Pb,3502,2,0.0,9.7745
358,Pb,3502,3,166.16567999999998,15.4762
358,Pb,3502,4,275.15082,17.1053
358,Pb,3502,5,1473.4985399999998,17.9198
359,Ct,318,1,0.0,1.8526
359,Ct,318,2,2.9803800000000003,4.8631
359,Ct,318,3,86.520798,5.7894
359,Ct,318,4,134.387214,5.7894
359,Ct,318,5,290.169438,5.7894
360,Pb,503,1,0.0,7.9824
360,Pb,503,2,0.0,8.5146
360,Pb,503,3,0.0,11.1754
360,Pb,503,4,80.14343999999998,13.304
360,Pb,503,5,657.11226,14.3683
361,Pb,503,1,0.0,7.4712
361,Pb,503,2,25.70076,8.9654
361,Pb,503,3,123.72228,11.4558
361,Pb,503,4,192.75575999999998,12.95
361,Pb,503,5,1276.96944,14.4442
363,Ec,2,1,482.845725,42.3821
363,Ec,2,2,510.0581475,43.4158
363,Ec,2,3,461.21535000000006,46.5169
363,Ec,2,4,759.1563,41.3484
363,Ec,2,5,694.9629225,42.3821
364,Ec,1,1,418.5807975,35.2341
364,Ec,1,2,435.22886250000005,35.2341
364,Ec,1,3,395.98692750000004,35.2341
364,Ec,1,4,643.3300800000001,35.2341
364,Ec,1,5,591.0075225,35.2341
366,Ec,3,1,221.13519750000003,14.4119
366,Ec,3,2,231.10056,15.4665
366,Ec,3,3,209.74626000000004,15.1149
366,Ec,3,4,337.63459500000005,15.4665
366,Ec,3,5,0.0,14.0604
368,Ec,1,1,343.6791525,26.0363
368,Ec,1,2,357.34817250000003,27.4828
368,Ec,1,3,325.6164225,28.206
368,Ec,1,4,528.699555,26.7595
368,Ec,1,5,485.7397200000001,26.7595
369,Ec,3,1,668.3083200000001,32.9674
369,Ec,3,2,681.947235,34.0309
369,Ec,3,3,618.0595650000001,34.0309
369,Ec,3,4,1002.8213775,36.1578
369,Ec,3,5,0.0,31.904
37,Ec,3,1,257.03433,8.7071
37,Ec,3,2,382.80870000000004,8.7071
37,Ec,3,3,350.48349,8.7071
37,Ec,3,4,0.0,8.7071
37,Ec,3,5,486.6411825,8.7071
370,Ec,2,1,623.9257200000001,53.4297
370,Ec,2,2,654.5810475000001,53.4297
370,Ec,2,3,592.368795,53.4297
370,Ec,2,4,976.46175,53.4297
370,Ec,2,5,893.5120800000001,53.4297
371,Ec,2,1,0.0,49.4404
371,Ec,2,2,1219.4414325,44.0955
371,Ec,2,3,1123.8342975,44.0955
371,Ec,2,4,983.129535,50.7767
371,Ec,2,5,1219.4414325,45.4317
372,Ec,1,1,481.6524600000001,32.8379
372,Ec,1,2,435.52404000000007,28.4004
372,Ec,1,3,378.01329749999996,29.2879
372,Ec,1,4,481.6524600000001,32.8379
372,Ec,1,5,435.52404000000007,28.4004
373,Ec,3,1,289.4936625,16.2575
373,Ec,3,2,265.3838775,17.9688
373,Ec,3,3,0.0,19.6802
373,Ec,3,4,226.45662750000002,24.8141
373,Ec,3,5,541.7604675,22.2471
374,Pb,503,1,0.0,7.0427
374,Pb,503,2,0.0,9.055
374,Pb,503,3,66.40302,13.5824
374,Pb,503,4,109.56498,15.0916
374,Pb,503,5,810.11682,16.6008
375,Ec,3,1,314.1315,38.0608
375,Ec,3,2,703.0006200000001,37.1958
375,Ec,3,3,638.7730200000001,38.0608
375,Ec,3,4,975.6761850000001,37.1958
375,Ec,3,5,903.2740650000001,37.1958
376,Ec,3,1,295.1790525,40.0158
376,Ec,3,2,267.835275,40.0158
376,Ec,3,3,227.07263250000003,38.9343
376,Ec,3,4,540.9429075,42.1788
376,Ec,3,5,0.0,36.7712
377,Ec,3502,1,1219.5902700000001,45.359
377,Pb,3502,1,0.0,7.5598
377,Pb,3502,2,0.0,37.7992
377,Pb,3502,3,0.0,58.5887
377,Pb,3502,4,254.01042,69.9285
377,Pb,3502,5,403.69518,79.3783
378,Ec,3,1,317.7370125,16.6672
378,Ec,3,2,326.260035,17.6773
378,Ec,3,3,295.57723500000003,16.6672
378,Ec,3,4,478.65107250000005,20.2026
378,Ec,3,5,0.0,16.6672
379,Pb,503,1,0.0,10.1987
379,Pb,503,2,33.85956,12.2384
379,Pb,503,3,176.23296000000002,16.9978
379,Pb,503,4,219.88326,19.0375
379,Pb,503,5,1669.31766,21.0772
38,Ct,3317,1,0.0,6.8893
38,Ec,3317,1,2098.0161675,17.4102
38,Ct,3317,2,0.0,37.6485
38,Ct,3317,3,28.370316,38.5878
38,Ct,3317,4,823.599504,40.7196
38,Ct,3317,5,1279.244304,42.5883
380,Ec,2,1,164.91377250000002,15.3598
380,Ec,2,2,276.0442875,15.3598
380,Ec,2,3,252.3925575,15.3598
380,Ec,2,4,440.95806000000005,17.7598
380,Ec,2,5,0.0,13.9198
381,Ec,2,1,17.028022500000002,3.8601
381,Ec,2,2,15.750990000000002,3.7611
381,Ec,2,3,13.563517500000001,3.959
381,Ec,2,4,60.6623175,3.959
381,Ec,2,5,55.05043500000001,3.8601
382,Rp,802,1,0.0,23.2124
382,Rp,802,2,0.0,22.6321
382,Rp,802,3,0.0,15.6684
382,Rp,802,4,0.0,9.285
382,Rp,802,5,0.0,7.544
383,Pb,503,1,0.0,6.3582
383,Pb,503,2,0.0,6.3582
383,Pb,503,3,0.0,6.3582
383,Pb,503,4,90.03150000000001,6.994
383,Pb,503,5,787.7756999999999,6.994
384,Pb,503,1,0.0,4.7844
384,Pb,503,2,0.0,6.6981
384,Pb,503,3,0.0,7.655
384,Pb,503,4,70.61706,10.0471
384,Pb,503,5,592.20732,12.9178
385,Pb,503,1,0.0,6.4532
385,Pb,503,2,0.0,8.9352
385,Pb,503,3,105.13806,13.4029
385,Pb,503,4,149.21862,14.3957
385,Pb,503,5,1106.7793199999999,15.8849
386,Ec,3,1,145.5356025,9.5221
386,Ec,3,2,224.34819750000003,9.5221
386,Ec,3,3,203.382495,9.5221
386,Ec,3,4,290.45898,9.5221
386,Ec,3,5,0.0,9.2954
387,Ec,3,1,979.0532775,52.5525
387,Ec,3,2,994.1292675000001,53.8663
387,Ec,3,3,905.44689,53.8663
387,Ec,3,4,0.0,52.5525
387,Ec,3,5,1438.4279025,52.5525
388,Pb,503,1,0.0,21.7348
388,Pb,503,2,56.96796,30.8863
388,Pb,503,3,299.93988,34.3181
388,Pb,503,4,367.20329999999996,41.1817
388,Pb,503,5,2853.89028,45.7574
389,Ec,2,1,394.51569750000004,20.1353
389,Ec,2,2,540.34695,21.2237
389,Ec,2,3,490.022325,21.2237
389,Ec,2,4,679.1988375000001,21.2237
389,Ec,2,5,632.5475625,20.6795
39,Ec,1,1,754.7738625000001,78.1526
39,Ec,1,2,672.26274,70.137
39,Ec,1,3,601.9253775000001,72.1409
39,Ec,1,4,963.0806175000001,76.1487
39,Ec,1,5,864.33777,70.137
390,Ec,3,1,320.72895,12.9575
390,Ec,3,2,303.53197500000005,12.6252
390,Ec,3,3,0.0,12.6252
390,Ec,3,4,268.51338,13.2897
390,Ec,3,5,533.972655,13.2897
391,Ec,3,1,492.211485,52.6361
391,Ec,3,2,646.460865,52.6361
391,Ec,3,3,0.0,53.9199
391,Ec,3,4,586.6675425000001,51.3523
391,Ec,3,5,1074.5462025000002,50.0685
393,Ec,2,1,224.73024750000002,35.5428
393,Ec,2,2,207.711405,35.5428
393,Ec,2,3,178.62396750000002,34.2264
393,Ec,2,4,800.601435,38.1756
393,Ec,2,5,725.961555,34.2264
394,Ec,1,1,409.63414500000005,48.8453
394,Ec,1,2,536.5208475000001,48.8453
394,Ec,1,3,486.56544750000006,51.8056
394,Ec,1,4,913.1844825000001,53.2857
394,Ec,1,5,829.2594375000001,47.3651
395,Ec,3,1,0.0,8.8201
395,Ec,3,2,214.12964250000002,8.8201
395,Ec,3,3,195.07824,8.5261
395,Ec,3,4,168.08877,8.8201
395,Ec,3,5,214.12964250000002,8.8201
396,Ec,3,1,65.1896775,9.6577
396,Ec,3,2,90.69036750000001,9.6577
396,Ec,3,3,81.1036125,9.0896
396,Ec,3,4,0.0,10.5099
396,Ec,3,5,160.48165500000002,9.6577
397,Ec,3,1,100.88273250000002,8.7139
397,Ec,3,2,130.82674500000002,9.506
397,Ec,3,3,0.0,9.242
397,Ec,3,4,118.5283125,10.8263
397,Ec,3,5,218.341575,9.7701
398,Ec,1,1,181.757655,49.2578
398,Ec,1,2,165.24668250000002,51.7207
398,Ec,1,3,142.40421,51.7207
398,Ec,1,4,641.705625,50.4892
398,Ec,1,5,579.363705,51.7207
399,Ec,5,1,391.04741250000006,33.9893
399,Ec,5,2,917.2024200000002,32.4787
399,Ec,5,3,797.899815,33.234
399,Ec,5,4,874.3758300000001,33.9893
399,Ec,5,5,815.2344225,33.234
4,Pb,503,1,0.0,37.7095
4,Pb,503,2,0.0,56.5642
4,Pb,503,3,240.80184,78.1125
4,Pb,503,4,588.2676,83.4995
4,Pb,503,5,4402.3101,80.806
40,Ec,2,1,572.0494725,42.6989
40,Ec,2,2,827.0594775000001,43.6272
40,Ec,2,3,748.112895,44.5554
40,Ec,2,4,1040.7165525,40.8424
40,Ec,2,5,968.0355900000001,41.7707
400,Pb,503,1,0.0,11.0287
400,Pb,503,2,0.0,15.2706
400,Pb,503,3,0.0,16.9673
400,Pb,503,4,0.0,19.5124
400,Pb,503,5,627.6204,22.0575
401,Ec,3,1,619.3700775,27.4389
401,Ec,3,2,582.9968250000001,27.4389
401,Ec,3,3,0.0,27.4389
401,Ec,3,4,509.9617575000001,27.4389
401,Ec,3,5,1145.2328775,27.4389
402,Ec,3,1,556.9760475,32.882
402,Ec,3,2,523.984545,32.882
402,Ec,3,3,0.0,32.882
402,Ec,3,4,458.3422125,32.882
402,Ec,3,5,1029.8645775,32.882
403,Ec,1,1,140.32095750000002,18.5456
403,Ec,1,2,211.35478500000002,18.5456
403,Ec,1,3,190.39401,18.9769
403,Ec,1,4,286.4643975,18.9769
403,Ec,1,5,262.0100925,18.5456
404,Ec,1,1,1109.8931850000001,122.4468
404,Ec,1,2,989.8515225,110.7852
404,Ec,1,3,887.5209825000001,110.7852
404,Ec,1,4,1412.9490825,116.616
404,Ec,1,5,1271.2606425000001,110.7852
405,Ec,3,1,160.79674500000002,21.5057
405,Ec,3,2,210.673575,20.9543
405,Ec,3,3,189.08511750000002,20.4029
405,Ec,3,4,0.0,20.9543
405,Ec,3,5,365.51486250000005,20.4029
406,Pb,503,1,0.0,10.1063
406,Pb,503,2,0.0,13.4751
406,Pb,503,3,34.36152,17.5176
406,Pb,503,4,0.0,19.5389
406,Pb,503,5,808.10154,14.8226
407,Pb,503,1,0.0,26.7387
407,Pb,503,2,234.37055999999998,33.714
407,Pb,503,3,325.04964,39.5268
407,Pb,503,4,0.0,46.5021
407,Pb,503,5,2676.42816,25.5762
408,Ec,2,1,1286.7069375,84.5106
408,Ec,2,2,1214.1273600000002,84.5106
408,Ec,2,3,1068.0074775,84.5106
408,Ec,2,4,2383.35372,84.5106
408,Ec,2,5,2217.7850625,84.5106
409,Ec,1,1,619.5381525,98.9821
409,Ec,1,2,1012.3172775,98.9821
409,Ec,1,3,905.01165,98.9821
409,Ec,1,4,1417.2441750000003,113.9794
409,Ec,1,5,1271.4705000000001,95.9827
41,Ec,3,1,240.75238500000003,18.8465
41,Ec,3,2,729.8900550000001,18.8465
41,Ec,3,3,632.8893825,19.3177
41,Ec,3,4,692.043885,18.8465
41,Ec,3,5,645.2927775,19.3177
410,Ec,3502,1,716.6539799999999,20.0575
410,Pb,3502,1,0.0,16.046
410,Pb,3502,2,0.0,28.0805
410,Pb,3502,3,179.71506,40.115
410,Pb,3502,4,285.6186,48.138
410,Pb,3502,5,1783.51176,48.138
411,Ec,1,1,532.059975,48.0449
411,Ec,1,2,467.19936,42.0393
411,Ec,1,3,401.32523249999997,43.5407
411,Ec,1,4,532.059975,46.5435
411,Ec,1,5,467.19936,42.0393
412,Ec,3,1,24.1548075,1.9136
412,Ec,3,2,30.398085000000002,1.9136
412,Ec,3,3,0.0,1.9136
412,Ec,3,4,27.51327,1.9136
412,Ec,3,5,51.323625,1.9136
413,Ec,2,1,546.140205,97.8192
413,Ec,2,2,503.15316750000005,107.6012
413,Ec,2,3,432.3992625,114.1224
413,Ec,2,4,1945.624455,120.6437
413,Ec,2,5,1758.5451675000002,107.6012
414,Ec,1,1,288.7086375,20.9646
414,Ec,1,2,271.377135,20.9646
414,Ec,1,3,239.6264175,20.9646
414,Ec,1,4,534.9105675000001,20.9646
414,Ec,1,5,497.41020000000003,20.9646
416,Pb,503,1,0.0,2.2431
416,Pb,503,2,0.0,2.4674
416,Pb,503,3,0.0,2.4674
416,Pb,503,4,11.170679999999999,3.589
416,Pb,503,5,264.32772,3.3647
417,Pb,503,1,0.0,11.3665
417,Pb,503,2,0.0,15.9131
417,Pb,503,3,233.9226,21.5964
417,Pb,503,4,404.42015999999995,27.2796
417,Pb,503,5,2409.47118,30.6896
418,Pb,503,1,0.0,7.445
418,Pb,503,2,0.0,8.9341
418,Pb,503,3,0.0,8.9341
418,Pb,503,4,103.18836,14.1456
418,Pb,503,5,924.2282399999999,16.3791
419,Pb,503,1,0.0,9.1885
419,Pb,503,2,0.0,12.8639
419,Pb,503,3,190.75320000000002,20.2147
419,Pb,503,4,295.5021,23.8901
419,Pb,503,5,1979.75364,27.5655
42,Ec,2,1,167.5075275,7.5278
42,Ec,2,2,150.16104,6.7491
42,Ec,2,3,0.0,7.0087
42,Ec,2,4,137.19496500000002,7.7874
42,Ec,2,5,242.67566250000002,7.0087
420,Ec,3,1,622.2258,21.0942
420,Ec,3,2,918.862785,21.0942
420,Ec,3,3,840.550635,21.0942
420,Ec,3,4,0.0,21.0942
420,Ec,3,5,1170.410985,21.0942
421,Pb,503,1,0.0,1.6273
421,Pb,503,2,0.0,2.7121
421,Pb,503,3,23.83926,3.1189
421,Pb,503,4,36.2064,3.9325
421,Pb,503,5,259.62845999999996,2.9833
422,Pb,503,1,0.0,6.9673
422,Pb,503,2,0.0,9.0575
