"Source(x,y)","Target(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-10057.25076, 148338.88572)","(-10052.42778, 148364.57841)",0.026141450906870367,13.6833,True,False,126,49,189,49,95,
"(-10057.25076, 148338.88572)","(-10224.00658, 148124.76855)",0.29683381386214924,False,True,False,1435,557,2151,557,1074,"[(-10071.82848, 148261.22821), (-10136.62288, 148162.97531)]"
"(-10057.25076, 148338.88572)","(-10067.24305, 148028.80374)",0.0,False,True,True,0,0,0,0,0,
"(-10057.25076, 148338.88572)","(-10319.77073, 148410.47877)",0.0,False,True,True,0,0,0,0,0,
"(-9632.41642, 149417.97497)","(-9635.37638, 149400.32761)",0.017893872643206524,23.2447,True,False,86,34,130,34,65,
"(-9632.41642, 149417.97497)","(-9477.72508, 149399.16551)",0.2235557315329451,False,True,False,1078,421,1620,421,810,"[(-9625.22098, 149460.87441), (-9570.38988, 149475.12161)]"
"(-9632.41642, 149417.97497)","(-9633.71633, 149510.33412)",0.0,False,True,True,0,0,0,0,0,
"(-9544.14028, 149227.88431)","(-9550.60081, 149219.79584)",0.010351898126508366,23.9191,True,False,50,19,75,19,38,
"(-9544.14028, 149227.88431)","(-9560.85348, 149342.68431)",0.11741724095312489,False,False,False,882,315,1323,315,662,"[(-9541.89218, 149273.80611)]"
"(-9544.14028, 149227.88431)","(-9497.16298, 149226.43401)",0.04982848709392153,False,True,False,374,134,561,134,281,"[(-9539.75568, 149228.00051), (-9539.88788, 149225.30131)]"
"(-9544.14028, 149227.88431)","(-9474.63395, 149158.3651)",0.0,False,False,True,0,0,0,0,0,
"(-9544.14028, 149227.88431)","(-9758.54318, 149210.79965)",0.0,False,False,True,0,0,0,0,0,
"(-9544.14028, 149227.88431)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9550.60081, 149219.79584)","(-9544.14028, 149227.88431)",0.010351898126508366,23.9191,True,False,50,19,75,19,38,
"(-9550.60081, 149219.79584)","(-9768.74118, 149033.78711)",0.3490524665289326,False,True,False,1688,656,2530,656,1263,"[(-9702.63778, 149083.85611), (-9615.82678, 149096.71941), (-9539.71968, 149157.78101)]"
"(-9550.60081, 149219.79584)","(-9474.63395, 149158.3651)",0.0,False,True,True,0,0,0,0,0,
"(-9550.60081, 149219.79584)","(-9758.54318, 149210.79965)",0.0,False,True,True,0,0,0,0,0,
"(-9497.16298, 149226.43401)","(-9544.14028, 149227.88431)",0.04982848709392153,False,True,False,374,134,561,134,281,"[(-9539.75568, 149228.00051), (-9539.88788, 149225.30131)]"
"(-9497.16298, 149226.43401)","(-9486.2341, 149237.7909)",0.01576132508789746,36.7819,True,False,118,42,178,42,89,
"(-9497.16298, 149226.43401)","(-9474.63395, 149158.3651)",0.0,False,False,True,0,0,0,0,0,
"(-9497.16298, 149226.43401)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9938.65227, 149154.81321)","(-9956.90198, 149155.55691)",0.018264857097008258,23.9191,True,False,88,34,132,34,66,
"(-9938.65227, 149154.81321)","(-9768.74118, 149033.78711)",0.26393604169086615,False,True,False,1275,495,1912,495,957,"[(-9833.21118, 149059.22861), (-9860.46688, 149142.87391)]"
"(-9938.65227, 149154.81321)","(-9899.26926, 148998.0663)",0.0,False,True,True,0,0,0,0,0,
"(-9938.65227, 149154.81321)","(-9758.54318, 149210.79965)",0.0,False,True,True,0,0,0,0,0,
"(-9666.16068, 149620.78621)","(-9840.89568, 149535.23461)",0.20904258475927287,False,True,False,1009,392,1515,392,757,"[(-9731.63708, 149584.73841)]"
"(-9666.16068, 149620.78621)","(-9616.60468, 149684.09891)",0.08040084027727105,23.0181,True,False,388,151,583,151,291,
"(-9666.16068, 149620.78621)","(-9633.71633, 149510.33412)",0.0,False,False,True,0,0,0,0,0,
"(-9666.16068, 149620.78621)","(-9814.72541, 149707.54588)",0.0,False,False,True,0,0,0,0,0,
"(-10766.09178, 150093.78201)","(-10308.00978, 150027.72871)",0.5007844180632008,False,True,False,2420,940,3630,940,1813,"[(-10588.86958, 150093.11761), (-10674.88268, 150119.77521), (-10511.42878, 150065.86281)]"
"(-10766.09178, 150093.78201)","(-11001.19171, 150193.41214)",0.2939490096236496,False,True,False,1420,552,2131,552,1065,"[(-10800.79318, 150147.52621)]"
"(-10766.09178, 150093.78201)","(-10786.55928, 149879.45501)",0.3037068668161571,False,True,False,1467,571,2200,571,1101,"[(-10730.67918, 150036.85241), (-10718.42158, 149940.01471)]"
"(-10766.09178, 150093.78201)","(-10647.74568, 149848.54741)",0.0,False,False,True,0,0,0,0,0,
"(-10766.09178, 150093.78201)","(-10863.48728, 150048.96257)",0.0,False,False,True,0,0,0,0,0,
"(-10766.09178, 150093.78201)","(-10624.90433, 150233.62028)",0.0,False,False,True,0,0,0,0,0,
"(-11001.19171, 150193.41214)","(-10766.09178, 150093.78201)",0.2939490096236496,False,True,False,1420,552,2131,552,1065,"[(-10800.79318, 150147.52621)]"
"(-11001.19171, 150193.41214)","(-11021.07831, 150157.48684)",0.041062197209236775,15.9324,True,False,198,77,298,77,149,
"(-11001.19171, 150193.41214)","(-10863.48728, 150048.96257)",0.0,False,True,True,0,0,0,0,0,
"(-11001.19171, 150193.41214)","(-10624.90433, 150233.62028)",0.0,False,True,True,0,0,0,0,0,
"(-10786.55928, 149879.45501)","(-10766.09178, 150093.78201)",0.3037068668161571,False,True,False,1467,571,2200,571,1101,"[(-10730.67918, 150036.85241), (-10718.42158, 149940.01471)]"
"(-10786.55928, 149879.45501)","(-10881.84282, 149894.82891)",0.09651585256392782,15.9324,True,False,466,181,699,181,350,
"(-10786.55928, 149879.45501)","(-10788.47436, 149851.70646)",0.032553740348567235,False,True,False,157,62,237,62,118,"[(-10782.30288, 149876.87291)]"
"(-10786.55928, 149879.45501)","(-10647.74568, 149848.54741)",0.0,False,False,True,0,0,0,0,0,
"(-10786.55928, 149879.45501)","(-10863.48728, 150048.96257)",0.0,False,False,True,0,0,0,0,0,
"(-10863.48728, 150048.96257)","(-10766.09178, 150093.78201)",0.0,False,False,True,0,0,0,0,0,
"(-10863.48728, 150048.96257)","(-10786.55928, 149879.45501)",0.0,False,False,True,0,0,0,0,0,
"(-10863.48728, 150048.96257)","(-11028.98928, 150143.19561)",0.0,False,False,True,0,0,0,0,0,
"(-10863.48728, 150048.96257)","(-11021.07831, 150157.48684)",0.0,False,True,True,0,0,0,0,0,
"(-10863.48728, 150048.96257)","(-11001.19171, 150193.41214)",0.0,False,True,True,0,0,0,0,0,
"(-10863.48728, 150048.96257)","(-10881.84282, 149894.82891)",0.0,False,True,True,0,0,0,0,0,
"(-10394.26358, 148043.47361)","(-10493.83028, 147958.00721)",0.13148027515112276,False,False,False,988,353,1482,353,741,"[(-10445.20518, 147994.28781)]"
"(-10394.26358, 148043.47361)","(-10502.55748, 148422.87531)",0.6530899742286495,False,False,False,3156,1227,4731,1227,2367,"[(-10270.53418, 148283.52321), (-10309.47728, 148324.06341), (-10392.62098, 148337.95661), (-10445.55188, 148346.43271), (-10489.50218, 148362.57211), (-10250.90008, 148229.88261)]"
"(-10394.26358, 148043.47361)","(-10224.00658, 148124.76855)",0.21761485029206334,False,True,False,1051,408,1577,408,788,"[(-10347.01988, 148073.73581), (-10288.98068, 148054.17361)]"
"(-10394.26358, 148043.47361)","(-10067.24305, 148028.80374)",0.0,False,False,True,0,0,0,0,0,
"(-10394.26358, 148043.47361)","(-10629.23877, 148284.67724)",0.0,False,False,True,0,0,0,0,0,
"(-10394.26358, 148043.47361)","(-10319.77073, 148410.47877)",0.0,False,False,True,0,0,0,0,0,
"(-10319.05108, 149890.84211)","(-10757.88838, 149685.10541)",0.7442007309197358,False,False,False,3595,1398,5392,1398,2697,"[(-10369.37418, 149919.63031)]"
"(-10319.05108, 149890.84211)","(-10221.08298, 149763.32911)",0.21713082118858806,False,False,False,1049,408,1573,408,787,"[(-10270.22748, 149851.73831)]"
"(-10319.05108, 149890.84211)","(-10269.17415, 149957.4208)",0.08322406263910867,False,True,False,402,156,603,156,301,"[(-10299.92768, 149918.34141)]"
"(-10319.05108, 149890.84211)","(-10465.0175, 149748.70067)",0.0,False,False,True,0,0,0,0,0,
"(-10319.05108, 149890.84211)","(-10647.74568, 149848.54741)",0.0,False,False,True,0,0,0,0,0,
"(-10319.05108, 149890.84211)","(-10030.8537, 149930.39017)",0.0,False,False,True,0,0,0,0,0,
"(-10224.00658, 148124.76855)","(-10394.26358, 148043.47361)",0.21761485029206334,False,True,False,1051,408,1577,408,788,"[(-10347.01988, 148073.73581), (-10288.98068, 148054.17361)]"
"(-10224.00658, 148124.76855)","(-10057.25076, 148338.88572)",0.29683381386214924,False,True,False,1435,557,2151,557,1074,"[(-10071.82848, 148261.22821), (-10136.62288, 148162.97531)]"
"(-10224.00658, 148124.76855)","(-10067.24305, 148028.80374)",0.0,False,True,True,0,0,0,0,0,
"(-10224.00658, 148124.76855)","(-10319.77073, 148410.47877)",0.0,False,True,True,0,0,0,0,0,
"(-10221.08298, 149763.32911)","(-10319.05108, 149890.84211)",0.21713082118858806,False,False,False,1049,408,1573,408,787,"[(-10270.22748, 149851.73831)]"
"(-10221.08298, 149763.32911)","(-10647.58738, 149585.06161)",0.47307184591711027,False,False,False,2286,889,3429,889,1713,"[(-10270.89718, 149758.10361), (-10364.45778, 149685.35081)]"
"(-10221.08298, 149763.32911)","(-10000.61717, 149694.17443)",0.41208289456388925,False,True,False,1991,775,2985,775,1493,"[(-10222.08738, 149607.54051), (-10210.82278, 149652.99761), (-10229.06058, 149698.03151), (-10164.42848, 149617.69851)]"
"(-10221.08298, 149763.32911)","(-10311.60363, 149567.71383)",0.0,False,False,True,0,0,0,0,0,
"(-10221.08298, 149763.32911)","(-10465.0175, 149748.70067)",0.0,False,False,True,0,0,0,0,0,
"(-10221.08298, 149763.32911)","(-10030.8537, 149930.39017)",0.0,False,False,True,0,0,0,0,0,
"(-10269.17415, 149957.4208)","(-10319.05108, 149890.84211)",0.08322406263910867,False,True,False,402,156,603,156,301,"[(-10299.92768, 149918.34141)]"
"(-10269.17415, 149957.4208)","(-10308.00978, 150027.72871)",0.0898712971282093,False,True,False,434,169,651,169,325,"[(-10260.60268, 149968.31281)]"
"(-10269.17415, 149957.4208)","(-10647.74568, 149848.54741)",0.0,False,True,True,0,0,0,0,0,
"(-10269.17415, 149957.4208)","(-10030.8537, 149930.39017)",0.0,False,True,True,0,0,0,0,0,
"(-9463.20488, 149391.74591)","(-9477.72508, 149399.16551)",0.01630603177354725,36.7819,True,False,123,44,184,44,92,
"(-9463.20488, 149391.74591)","(-9430.59708, 149471.41691)",0.09230606825057575,False,True,False,694,248,1040,248,520,"[(-9431.03318, 149459.76441), (-9432.40618, 149423.08291)]"
"(-9463.20488, 149391.74591)","(-9633.71633, 149510.33412)",0.0,False,False,True,0,0,0,0,0,
"(-9463.20488, 149391.74591)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9477.72508, 149399.16551)","(-9463.20488, 149391.74591)",0.01630603177354725,36.7819,True,False,123,44,184,44,92,
"(-9477.72508, 149399.16551)","(-9560.85348, 149342.68431)",0.10771376485290216,False,False,False,809,289,1214,289,608,"[(-9528.60978, 149374.38911)]"
"(-9477.72508, 149399.16551)","(-9632.41642, 149417.97497)",0.2235557315329451,False,True,False,1078,421,1620,421,810,"[(-9625.22098, 149460.87441), (-9570.38988, 149475.12161)]"
"(-9477.72508, 149399.16551)","(-9633.71633, 149510.33412)",0.0,False,False,True,0,0,0,0,0,
"(-9477.72508, 149399.16551)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-11146.1269, 148608.9421)","(-11023.19668, 148833.16991)",0.35804321783989634,False,True,False,1730,672,2595,672,1297,"[(-11035.44778, 148782.20731), (-11056.66798, 148669.16991)]"
"(-11146.1269, 148608.9421)","(-11148.38727, 148616.54323)",0.00793009771781996,18.9449,True,False,38,15,57,15,29,
"(-11146.1269, 148608.9421)","(-11219.19702, 148568.94444)",0.0,False,True,True,0,0,0,0,0,
"(-11146.1269, 148608.9421)","(-11155.71115, 148986.00589)",0.0,False,True,True,0,0,0,0,0,
"(-9744.03568, 148959.42181)","(-9724.23318, 148977.57961)",0.026867167827844568,23.9191,False,False,130,50,195,50,97,
"(-9744.03568, 148959.42181)","(-9768.74118, 149033.78711)",0.0783617226351025,23.9191,False,False,379,147,568,147,284,
"(-9744.03568, 148959.42181)","(-9834.20877, 148845.28085)",0.14642419034334997,False,True,False,707,275,1061,275,530,"[(-9785.62868, 148893.29091)]"
"(-9744.03568, 148959.42181)","(-9788.53268, 148838.6824)",0.0,False,False,True,0,0,0,0,0,
"(-9744.03568, 148959.42181)","(-9899.26926, 148998.0663)",0.0,False,False,True,0,0,0,0,0,
"(-9744.03568, 148959.42181)","(-9474.63395, 149158.3651)",0.0,False,False,True,0,0,0,0,0,
"(-9768.74118, 149033.78711)","(-9744.03568, 148959.42181)",0.0783617226351025,23.9191,False,False,379,147,568,147,284,
"(-9768.74118, 149033.78711)","(-9550.60081, 149219.79584)",0.3490524665289326,False,True,False,1688,656,2530,656,1263,"[(-9702.63778, 149083.85611), (-9615.82678, 149096.71941), (-9539.71968, 149157.78101)]"
"(-9768.74118, 149033.78711)","(-9938.65227, 149154.81321)",0.26393604169086615,False,True,False,1275,495,1912,495,957,"[(-9833.21118, 149059.22861), (-9860.46688, 149142.87391)]"
"(-9768.74118, 149033.78711)","(-9899.26926, 148998.0663)",0.0,False,False,True,0,0,0,0,0,
"(-9768.74118, 149033.78711)","(-9474.63395, 149158.3651)",0.0,False,False,True,0,0,0,0,0,
"(-9768.74118, 149033.78711)","(-9758.54318, 149210.79965)",0.0,False,False,True,0,0,0,0,0,
"(-10881.84282, 149894.82891)","(-10786.55928, 149879.45501)",0.09651585256392782,15.9324,True,False,466,181,699,181,350,
"(-10881.84282, 149894.82891)","(-11028.98928, 150143.19561)",0.5644012966955613,False,True,False,2727,1062,4090,1062,2045,"[(-11025.43178, 150139.34951)]"
"(-10881.84282, 149894.82891)","(-10863.48728, 150048.96257)",0.0,False,True,True,0,0,0,0,0,
"(-10788.47436, 149851.70646)","(-10786.55928, 149879.45501)",0.032553740348567235,False,True,False,157,62,237,62,118,"[(-10782.30288, 149876.87291)]"
"(-10788.47436, 149851.70646)","(-10793.02358, 149833.15541)",0.019100703094654645,18.2227,True,False,92,36,138,36,69,
"(-10788.47436, 149851.70646)","(-10647.74568, 149848.54741)",0.0,False,True,True,0,0,0,0,0,
"(-9486.2341, 149237.7909)","(-9323.19848, 149279.06761)",0.1940039176484722,False,True,False,1456,520,2188,520,1093,"[(-9363.78008, 149302.85841), (-9379.75968, 149300.80111)]"
"(-9486.2341, 149237.7909)","(-9497.16298, 149226.43401)",0.01576132508789746,36.7819,True,False,118,42,178,42,89,
"(-9486.2341, 149237.7909)","(-9474.63395, 149158.3651)",0.0,False,True,True,0,0,0,0,0,
"(-9486.2341, 149237.7909)","(-9195.31222, 149600.1961)",0.0,False,True,True,0,0,0,0,0,
"(-10786.20101, 147824.03655)","(-10737.26558, 147661.30971)",0.18987378273356353,False,True,False,918,356,1375,356,689,"[(-10782.31208, 147778.74201)]"
"(-10786.20101, 147824.03655)","(-10786.98531, 147833.17134)",0.009168397615412388,20.4543,True,False,44,17,66,17,33,
"(-10786.20101, 147824.03655)","(-10655.17557, 147943.26206)",0.0,False,True,True,0,0,0,0,0,
"(-10614.80738, 147658.01291)","(-10663.97295, 147675.91237)",0.05232249938331466,23.9191,True,False,253,98,379,98,190,
"(-10614.80738, 147658.01291)","(-10548.32915, 147694.4533)",0.07594432957289993,False,True,False,367,142,550,142,275,"[(-10563.33548, 147688.33001)]"
"(-10614.80738, 147658.01291)","(-10067.24305, 148028.80374)",0.0,False,False,True,0,0,0,0,0,
"(-10548.32915, 147694.4533)","(-10614.80738, 147658.01291)",0.07594432957289993,False,True,False,367,142,550,142,275,"[(-10563.33548, 147688.33001)]"
"(-10548.32915, 147694.4533)","(-10109.42898, 147891.14591)",0.4914917799722004,False,True,False,2373,923,3560,923,1781,"[(-10173.86138, 147884.31911), (-10215.77278, 147861.51591)]"
"(-10548.32915, 147694.4533)","(-10067.24305, 148028.80374)",0.0,False,True,True,0,0,0,0,0,
"(-10109.42898, 147891.14591)","(-9801.10198, 148388.50241)",1.6985803972154703,False,True,False,8205,3191,12309,3191,6153,"[(-9737.58338, 147773.25181), (-9784.49468, 147720.96441)]"
"(-10109.42898, 147891.14591)","(-10548.32915, 147694.4533)",0.4914917799722004,False,True,False,2373,923,3560,923,1781,"[(-10173.86138, 147884.31911), (-10215.77278, 147861.51591)]"
"(-10109.42898, 147891.14591)","(-10067.24305, 148028.80374)",0.0,False,False,True,0,0,0,0,0,
"(-11028.98928, 150143.19561)","(-11021.07831, 150157.48684)",0.01633470848389578,15.9324,True,False,79,31,118,31,59,
"(-11028.98928, 150143.19561)","(-11038.4333, 150153.40613)",0.013908423074909606,15.9324,True,False,67,26,101,26,50,
"(-11028.98928, 150143.19561)","(-10881.84282, 149894.82891)",0.5644012966955613,False,True,False,2727,1062,4090,1062,2045,"[(-11025.43178, 150139.34951)]"
"(-11028.98928, 150143.19561)","(-10863.48728, 150048.96257)",0.0,False,False,True,0,0,0,0,0,
"(-11028.98928, 150143.19561)","(-10624.90433, 150233.62028)",0.0,False,False,True,0,0,0,0,0,
"(-11021.07831, 150157.48684)","(-11028.98928, 150143.19561)",0.01633470848389578,15.9324,True,False,79,31,118,31,59,
"(-11021.07831, 150157.48684)","(-11001.19171, 150193.41214)",0.041062197209236775,15.9324,True,False,198,77,298,77,149,
"(-11021.07831, 150157.48684)","(-10863.48728, 150048.96257)",0.0,False,True,True,0,0,0,0,0,
"(-11021.07831, 150157.48684)","(-10624.90433, 150233.62028)",0.0,False,True,True,0,0,0,0,0,
"(-11038.4333, 150153.40613)","(-11028.98928, 150143.19561)",0.013908423074909606,15.9324,True,False,67,26,101,26,50,
"(-11038.4333, 150153.40613)","(-10836.19272, 150318.3575)",0.4928732522790104,False,True,False,2379,925,3571,925,1783,"[(-10853.38208, 150299.60151)]"
"(-11038.4333, 150153.40613)","(-10624.90433, 150233.62028)",0.0,False,True,True,0,0,0,0,0,
"(-10786.98531, 147833.17134)","(-10786.20101, 147824.03655)",0.009168397615412388,20.4543,True,False,44,17,66,17,33,
"(-10786.98531, 147833.17134)","(-10851.11889, 147954.5689)",0.1418202979575085,False,True,False,685,266,1028,266,514,"[(-10835.81898, 147904.52331)]"
"(-10786.98531, 147833.17134)","(-10655.17557, 147943.26206)",0.0,False,True,True,0,0,0,0,0,
"(-10851.11889, 147954.5689)","(-10786.98531, 147833.17134)",0.1418202979575085,False,True,False,685,266,1028,266,514,"[(-10835.81898, 147904.52331)]"
"(-10851.11889, 147954.5689)","(-10846.22164, 147971.81262)",0.021035970043966352,False,True,False,102,39,152,39,76,"[(-10854.08248, 147964.26271)]"
"(-10851.11889, 147954.5689)","(-10655.17557, 147943.26206)",0.0,False,True,True,0,0,0,0,0,
"(-11148.38727, 148616.54323)","(-11146.1269, 148608.9421)",0.00793009771781996,18.9449,True,False,38,15,57,15,29,
"(-11148.38727, 148616.54323)","(-11152.51337, 148630.41842)",0.014475689922966599,18.9449,True,False,70,27,105,27,52,
"(-11148.38727, 148616.54323)","(-11219.19702, 148568.94444)",0.0,False,True,True,0,0,0,0,0,
"(-11148.38727, 148616.54323)","(-11155.71115, 148986.00589)",0.0,False,True,True,0,0,0,0,0,
"(-11109.99465, 149117.69956)","(-11127.0198, 149208.85449)",0.1975668741723465,False,True,False,956,371,1431,371,717,"[(-11091.37978, 149215.97381)]"
"(-11109.99465, 149117.69956)","(-11065.95717, 149039.52858)",0.10049260246337378,False,True,False,486,188,728,188,364,"[(-11083.91298, 149057.26901)]"
"(-11109.99465, 149117.69956)","(-11155.71115, 148986.00589)",0.0,False,True,True,0,0,0,0,0,
"(-9605.84187, 150449.7965)","(-9596.25262, 150398.68877)",0.05435930706560523,False,True,False,263,102,394,102,197,"[(-9591.79762, 150409.96462)]"
"(-9605.84187, 150449.7965)","(-9675.10843, 150491.81272)",0.0851899463098178,False,True,False,411,160,618,160,309,"[(-9610.96368, 150464.32281)]"
"(-9605.84187, 150449.7965)","(-9757.85286, 150315.83682)",0.0,False,True,True,0,0,0,0,0,
"(-9783.32481, 150505.42656)","(-9689.51238, 150497.98568)",0.09539702161421021,False,True,False,461,179,691,179,346,"[(-9707.52088, 150505.70341)]"
"(-9783.32481, 150505.42656)","(-9875.59603, 150505.94866)",0.11551294911561688,False,True,False,558,218,836,218,418,"[(-9806.53178, 150505.34181)]"
"(-9783.32481, 150505.42656)","(-9757.85286, 150315.83682)",0.0,False,True,True,0,0,0,0,0,
"(-9689.51238, 150497.98568)","(-9783.32481, 150505.42656)",0.09539702161421021,False,True,False,461,179,691,179,346,"[(-9707.52088, 150505.70341)]"
"(-9689.51238, 150497.98568)","(-9675.10843, 150491.81272)",0.015670967129198177,23.7919,True,False,76,29,114,29,57,
"(-9689.51238, 150497.98568)","(-9757.85286, 150315.83682)",0.0,False,True,True,0,0,0,0,0,
"(-9675.10843, 150491.81272)","(-9689.51238, 150497.98568)",0.015670967129198177,23.7919,True,False,76,29,114,29,57,
"(-9675.10843, 150491.81272)","(-9605.84187, 150449.7965)",0.0851899463098178,False,True,False,411,160,618,160,309,"[(-9610.96368, 150464.32281)]"
"(-9675.10843, 150491.81272)","(-9757.85286, 150315.83682)",0.0,False,True,True,0,0,0,0,0,
