"Source(x,y)","Target(x,y)",has_exit,has_source,slope,edgelength,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-15657.68558, 152496.07061)","(-15902.13488, 152289.47771)",False,False,False,0.4210741318011322,3165,1128,4745,1128,2374,"[(-15655.79788, 152438.36701), (-15649.04778, 152391.34931), (-15706.68438, 152386.12461), (-15756.44828, 152412.60911), (-15794.93888, 152368.35731), (-15857.31558, 152354.62341)]"
"(-15657.68558, 152496.07061)","(-15631.13294, 152270.4154)",False,True,False,0.0,0,0,0,0,0,
"(-15657.68558, 152496.07061)","(-15889.01691, 152400.40816)",False,True,False,0.0,0,0,0,0,0,
"(-15889.01691, 152400.40816)","(-15756.03528, 152567.21331)",False,True,False,0.0,0,0,0,0,0,
"(-15889.01691, 152400.40816)","(-15657.68558, 152496.07061)",False,True,False,0.0,0,0,0,0,0,
"(-15889.01691, 152400.40816)","(-15902.13488, 152289.47771)",False,True,False,0.0,0,0,0,0,0,
"(-15889.01691, 152400.40816)","(-16177.78868, 152360.28931)",False,True,False,0.0,0,0,0,0,0,
"(-15889.01691, 152400.40816)","(-16193.87978, 152273.95141)",False,True,False,0.0,0,0,0,0,0,
"(-15962.84352, 152476.47374)","(-15756.03528, 152567.21331)",False,True,False,0.0,0,0,0,0,0,
"(-15962.84352, 152476.47374)","(-16177.78868, 152360.28931)",False,True,False,0.0,0,0,0,0,0,
"(-15962.84352, 152476.47374)","(-16196.63518, 152389.50511)",False,True,False,0.0,0,0,0,0,0,
"(-16596.47518, 151702.05511)","(-16583.99398, 151715.89081)",False,False,23.2042,0.018633489955742166,90,35,135,35,68,
"(-16596.47518, 151702.05511)","(-16697.17023, 151586.14485)",True,False,False,0.1541402951892823,745,290,1117,290,558,"[(-16624.24738, 151660.39091)]"
"(-16596.47518, 151702.05511)","(-16171.16938, 151270.27541)",True,False,False,0.6319219864932014,3053,1186,4578,1186,2291,"[(-16574.97978, 151657.88001), (-16492.65868, 151572.95191), (-16482.07528, 151522.15171), (-16403.75838, 151424.78501), (-16333.90828, 151338.00141)]"
"(-16596.47518, 151702.05511)","(-16545.99384, 151404.14121)",False,True,False,0.0,0,0,0,0,0,
"(-16596.47518, 151702.05511)","(-16143.39693, 151461.55789)",False,True,False,0.0,0,0,0,0,0,
"(-16596.47518, 151702.05511)","(-16968.94243, 151678.57986)",False,True,False,0.0,0,0,0,0,0,
"(-16583.99398, 151715.89081)","(-16596.47518, 151702.05511)",False,False,23.2042,0.018633489955742166,90,35,135,35,68,
"(-16583.99398, 151715.89081)","(-16348.11208, 151872.35941)",False,False,False,0.2853110882202074,1377,535,2068,535,1032,"[(-16358.92528, 151863.62931), (-16379.01678, 151838.59611), (-16549.67338, 151730.64581)]"
"(-16583.99398, 151715.89081)","(-17121.48414, 151579.06896)",False,False,False,1.0605643482117824,5119,1992,7687,1992,3841,"[(-17210.81418, 151776.88961), (-17228.38798, 151765.92141), (-17251.07268, 151751.76331), (-17261.69808, 151694.11361), (-17260.22338, 151636.59961), (-17192.85038, 151787.30861), (-17031.57368, 151815.18251), (-17029.83888, 151814.98971)]"
"(-16583.99398, 151715.89081)","(-16143.39693, 151461.55789)",False,True,False,0.0,0,0,0,0,0,
"(-16583.99398, 151715.89081)","(-16968.94243, 151678.57986)",False,True,False,0.0,0,0,0,0,0,
"(-16697.17023, 151586.14485)","(-16596.47518, 151702.05511)",True,False,False,0.1541402951892823,745,290,1117,290,558,"[(-16624.24738, 151660.39091)]"
"(-16697.17023, 151586.14485)","(-16772.01658, 151520.23581)",True,False,False,0.1000267959080107,483,188,725,188,363,"[(-16734.41908, 151548.22011)]"
"(-16697.17023, 151586.14485)","(-16545.99384, 151404.14121)",True,True,False,0.0,0,0,0,0,0,
"(-16697.17023, 151586.14485)","(-16968.94243, 151678.57986)",True,True,False,0.0,0,0,0,0,0,
"(-16171.16938, 151270.27541)","(-16596.47518, 151702.05511)",True,False,False,0.6319219864932014,3053,1186,4578,1186,2291,"[(-16574.97978, 151657.88001), (-16492.65868, 151572.95191), (-16482.07528, 151522.15171), (-16403.75838, 151424.78501), (-16333.90828, 151338.00141)]"
"(-16171.16938, 151270.27541)","(-16273.14248, 151243.12321)",True,False,False,0.10923985316381522,528,205,792,205,396,"[(-16212.37298, 151244.79171)]"
"(-16171.16938, 151270.27541)","(-15911.35608, 151149.26531)",True,False,False,0.43078146102894527,2082,808,3120,808,1561,"[(-16118.44488, 151250.01651)]"
"(-16171.16938, 151270.27541)","(-16009.00877, 151017.28191)",False,True,False,0.0,0,0,0,0,0,
"(-16171.16938, 151270.27541)","(-16545.99384, 151404.14121)",False,True,False,0.0,0,0,0,0,0,
"(-16171.16938, 151270.27541)","(-16143.39693, 151461.55789)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16596.47518, 151702.05511)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16575.43868, 151156.44821)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16737.56238, 151361.11481)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16273.14248, 151243.12321)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16555.30248, 151236.84631)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16171.16938, 151270.27541)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16772.01658, 151520.23581)",False,True,False,0.0,0,0,0,0,0,
"(-16545.99384, 151404.14121)","(-16697.17023, 151586.14485)",True,True,False,0.0,0,0,0,0,0,
