"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-9998.86478, 145898.18631)","(-9897.71958, 145962.73844)",0.0,False,False,True,0,0,0,0,0,
"(-9998.86478, 145898.18631)","(-10003.61619, 146080.35893)",0.0,False,False,True,0,0,0,0,0,
"(-10309.34908, 146023.00721)","(-10366.09948, 146045.01991)",0.060880498419899766,False,True,False,294,114,441,114,220,"[(-10338.56268, 146034.94231)]"
"(-10309.34908, 146023.00721)","(-10331.23819, 145903.50593)",0.0,False,False,True,0,0,0,0,0,
"(-10309.34908, 146023.00721)","(-10410.88306, 145946.54057)",0.0,False,False,True,0,0,0,0,0,
"(-10309.34908, 146023.00721)","(-10328.465, 146251.40691)",0.0,False,False,True,0,0,0,0,0,
"(-11147.67338, 146279.08841)","(-11260.41238, 146311.88539)",0.12357910640849745,False,True,False,596,232,896,232,448,"[(-11160.41478, 146297.38671)]"
"(-11147.67338, 146279.08841)","(-11535.17588, 146511.60567)",0.0,False,False,True,0,0,0,0,0,
"(-9514.41648, 147613.78181)","(-9903.06983, 147327.8529)",0.0,False,False,True,0,0,0,0,0,
"(-9514.41648, 147613.78181)","(-9454.02002, 147560.1691)",0.0,False,False,True,0,0,0,0,0,
"(-9911.63458, 145832.37601)","(-9860.92361, 145931.46244)",0.11173038985908296,False,True,False,839,300,1260,300,629,"[(-9888.35118, 145888.46781)]"
"(-9911.63458, 145832.37601)","(-9729.05134, 145942.0445)",0.0,False,False,True,0,0,0,0,0,
"(-9911.63458, 145832.37601)","(-9897.71958, 145962.73844)",0.0,False,False,True,0,0,0,0,0,
"(-9425.86588, 146152.17191)","(-9477.01318, 145825.22111)",0.353201516062738,False,False,False,2654,948,3981,948,1991,"[(-9421.04318, 146098.81201)]"
"(-9425.86588, 146152.17191)","(-9578.84493, 145928.57982)",0.0,False,False,True,0,0,0,0,0,
"(-9425.86588, 146152.17191)","(-9307.62754, 146016.30541)",0.0,False,False,True,0,0,0,0,0,
"(-9425.86588, 146152.17191)","(-9661.65701, 146389.74345)",0.0,False,False,True,0,0,0,0,0,
"(-9939.95048, 145616.20771)","(-9921.70364, 145669.30352)",0.056143674706431314,29.014,True,False,422,151,633,151,316,
"(-9939.95048, 145616.20771)","(-10001.33388, 145572.81591)",0.07977339033399448,False,True,False,599,214,899,214,450,"[(-9978.05058, 145605.62441)]"
"(-9939.95048, 145616.20771)","(-9548.31546, 145415.4506)",0.0,False,False,True,0,0,0,0,0,
"(-9939.95048, 145616.20771)","(-9589.40351, 145679.25373)",0.0,False,False,True,0,0,0,0,0,
"(-11657.10278, 146836.53971)","(-11598.27358, 146889.62002)",0.11122981122727542,False,True,False,538,209,806,209,403,"[(-11598.70698, 146900.72431)]"
"(-11657.10278, 146836.53971)","(-11292.57138, 146694.10811)",0.716557451763661,False,False,False,3461,1346,5193,1346,2597,"[(-11648.92168, 146703.26721), (-11639.64698, 146644.42651)]"
"(-11657.10278, 146836.53971)","(-11535.17588, 146511.60567)",0.0,False,False,True,0,0,0,0,0,
"(-11657.10278, 146836.53971)","(-11262.68254, 146782.69804)",0.0,False,False,True,0,0,0,0,0,
"(-10001.33388, 145572.81591)","(-9273.47336, 145165.18738)",0.9281701957378552,False,True,False,6974,2493,10462,2493,5231,"[(-9637.98088, 145277.32861), (-9552.78238, 145252.52401), (-9533.47028, 145246.90151), (-9451.44928, 145223.08901), (-9395.88668, 145200.59941), (-9377.36578, 145183.40141), (-9336.35528, 145172.81801), (-9283.43858, 145162.23471), (-9682.96018, 145287.91201)]"
"(-10001.33388, 145572.81591)","(-9548.31546, 145415.4506)",0.0,False,False,True,0,0,0,0,0,
"(-9353.85428, 146563.86791)","(-9516.66801, 146705.70277)",0.0,False,False,True,0,0,0,0,0,
"(-9353.85428, 146563.86791)","(-9661.65701, 146389.74345)",0.0,False,False,True,0,0,0,0,0,
"(-10804.38598, 146592.14491)","(-11076.1594, 146951.55747)",0.5040166367103459,False,True,False,2434,946,3651,946,1827,"[(-10774.08628, 146631.34901), (-10811.39458, 146679.94311), (-10905.76888, 146835.62461)]"
"(-10804.38598, 146592.14491)","(-10493.51198, 146549.16931)",0.36492696664039126,False,False,False,1763,685,2644,685,1323,"[(-10784.36028, 146529.71131), (-10724.21908, 146506.01541)]"
"(-10804.38598, 146592.14491)","(-10585.40251, 146441.79314)",0.0,False,False,True,0,0,0,0,0,
"(-10804.38598, 146592.14491)","(-11262.68254, 146782.69804)",0.0,False,False,True,0,0,0,0,0,
"(-9976.58998, 146666.29741)","(-9932.81588, 146541.95831)",0.1318195115285405,17.2107,False,False,637,248,955,248,478,
"(-9976.58998, 146666.29741)","(-9661.65701, 146389.74345)",0.0,False,False,True,0,0,0,0,0,
"(-9976.58998, 146666.29741)","(-10253.47608, 146660.54684)",0.0,False,False,True,0,0,0,0,0,
"(-9976.58998, 146666.29741)","(-9867.65706, 147057.93473)",0.0,False,False,True,0,0,0,0,0,
"(-10559.87008, 145862.92891)","(-10522.91078, 145861.60871)",0.03698287150195343,31.5762,False,False,278,99,417,99,208,
"(-10559.87008, 145862.92891)","(-10415.02377, 146051.40539)",0.23845868087625965,False,True,False,1792,640,2688,640,1344,"[(-10436.70128, 146010.97011)]"
"(-10559.87008, 145862.92891)","(-10458.17531, 145959.85114)",0.0,False,False,True,0,0,0,0,0,
"(-10559.87008, 145862.92891)","(-10508.41568, 145963.38485)",0.0,False,False,True,0,0,0,0,0,
"(-10366.09948, 146045.01991)","(-10522.91078, 145861.60871)",0.24175251482758248,False,True,False,1817,648,2725,648,1363,"[(-10472.42008, 145910.42831)]"
"(-10366.09948, 146045.01991)","(-10410.88306, 145946.54057)",0.0,False,False,True,0,0,0,0,0,
"(-10366.09948, 146045.01991)","(-10458.17531, 145959.85114)",0.0,False,False,True,0,0,0,0,0,
"(-10366.09948, 146045.01991)","(-10328.465, 146251.40691)",0.0,False,False,True,0,0,0,0,0,
"(-9332.71048, 147081.35161)","(-9569.94365, 147051.06162)",0.0,False,False,True,0,0,0,0,0,
"(-9932.81588, 146541.95831)","(-9984.20277, 146563.07825)",0.056132086899752055,False,True,False,271,105,407,105,204,"[(-9951.82088, 146554.01131)]"
"(-9932.81588, 146541.95831)","(-9661.65701, 146389.74345)",0.0,False,False,True,0,0,0,0,0,
"(-9932.81588, 146541.95831)","(-10585.40251, 146441.79314)",0.0,False,False,True,0,0,0,0,0,
"(-9932.81588, 146541.95831)","(-10253.47608, 146660.54684)",0.0,False,False,True,0,0,0,0,0,
"(-11292.57138, 146694.10811)","(-11535.17588, 146511.60567)",0.0,False,False,True,0,0,0,0,0,
"(-11292.57138, 146694.10811)","(-11130.22825, 146695.29086)",0.0,False,False,True,0,0,0,0,0,
"(-11292.57138, 146694.10811)","(-11262.68254, 146782.69804)",0.0,False,False,True,0,0,0,0,0,
"(-9477.01318, 145825.22111)","(-9589.40351, 145679.25373)",0.0,False,False,True,0,0,0,0,0,
"(-9477.01318, 145825.22111)","(-9578.84493, 145928.57982)",0.0,False,False,True,0,0,0,0,0,
"(-9477.01318, 145825.22111)","(-9307.62754, 146016.30541)",0.0,False,False,True,0,0,0,0,0,
"(-10522.91078, 145861.60871)","(-10410.88306, 145946.54057)",0.0,False,False,True,0,0,0,0,0,
"(-10522.91078, 145861.60871)","(-10458.17531, 145959.85114)",0.0,False,False,True,0,0,0,0,0,
"(-9701.53288, 147269.92461)","(-9867.65706, 147057.93473)",0.0,False,False,True,0,0,0,0,0,
"(-10493.51198, 146549.16931)","(-9984.20277, 146563.07825)",0.5280879400337815,False,True,False,2553,991,3826,991,1912,"[(-10448.17328, 146542.12021), (-10404.11548, 146529.33251)]"
"(-10493.51198, 146549.16931)","(-10585.40251, 146441.79314)",0.0,False,False,True,0,0,0,0,0,
"(-10493.51198, 146549.16931)","(-10253.47608, 146660.54684)",0.0,False,False,True,0,0,0,0,0,
"(-9890.19048, 145757.38021)","(-9921.70364, 145669.30352)",0.09355007662236908,False,True,False,703,251,1055,251,527,"[(-9908.71138, 145707.10921)]"
"(-9890.19048, 145757.38021)","(-9589.40351, 145679.25373)",0.0,False,False,True,0,0,0,0,0,
"(-9655.31908, 146790.11071)","(-9516.66801, 146705.70277)",0.0,False,False,True,0,0,0,0,0,
"(-9655.31908, 146790.11071)","(-9497.94241, 146904.64966)",0.0,False,False,True,0,0,0,0,0,
"(-11034.00928, 146314.14501)","(-10585.40251, 146441.79314)",0.0,False,False,True,0,0,0,0,0,
"(-11034.00928, 146314.14501)","(-11535.17588, 146511.60567)",0.0,False,False,True,0,0,0,0,0,
"(-9273.47336, 145165.18738)","(-9548.31546, 145415.4506)",0.0,False,True,True,0,0,0,0,0,
"(-9921.70364, 145669.30352)","(-9589.40351, 145679.25373)",0.0,False,True,True,0,0,0,0,0,
"(-9668.512, 145677.10047)","(-9589.40351, 145679.25373)",0.0,False,True,True,0,0,0,0,0,
"(-9668.512, 145677.10047)","(-9729.05134, 145942.0445)",0.0,False,True,True,0,0,0,0,0,
"(-10386.7716, 145755.00178)","(-10367.96973, 145751.61771)",0.07756213814245524,False,True,False,582,208,875,208,437,"[(-10392.90648, 145719.00931)]"
"(-10386.7716, 145755.00178)","(-10331.23819, 145903.50593)",0.0,False,True,True,0,0,0,0,0,
"(-10367.96973, 145751.61771)","(-10331.23819, 145903.50593)",0.0,False,True,True,0,0,0,0,0,
"(-9860.92361, 145931.46244)","(-9729.05134, 145942.0445)",0.0,False,True,True,0,0,0,0,0,
"(-9860.92361, 145931.46244)","(-9897.71958, 145962.73844)",0.0,False,True,True,0,0,0,0,0,
"(-10415.02377, 146051.40539)","(-10458.17531, 145959.85114)",0.0,False,True,True,0,0,0,0,0,
"(-10415.02377, 146051.40539)","(-10508.41568, 145963.38485)",0.0,False,True,True,0,0,0,0,0,
"(-9913.6735, 145997.5426)","(-9897.71958, 145962.73844)",0.0,False,True,True,0,0,0,0,0,
"(-9913.6735, 145997.5426)","(-10003.61619, 146080.35893)",0.0,False,True,True,0,0,0,0,0,
"(-10638.39162, 146125.22657)","(-10665.80354, 146087.73902)",0.0,False,True,True,0,0,0,0,0,
"(-10000.51986, 146251.47094)","(-10003.61619, 146080.35893)",0.0,False,True,True,0,0,0,0,0,
"(-10000.51986, 146251.47094)","(-10328.465, 146251.40691)",0.0,False,True,True,0,0,0,0,0,
"(-9988.06853, 146375.41721)","(-10328.465, 146251.40691)",0.0,False,True,True,0,0,0,0,0,
"(-9988.06853, 146375.41721)","(-10585.40251, 146441.79314)",0.0,False,True,True,0,0,0,0,0,
"(-10536.25397, 146086.34763)","(-10328.465, 146251.40691)",0.0,False,True,True,0,0,0,0,0,
"(-9984.20277, 146563.07825)","(-10585.40251, 146441.79314)",0.0,False,True,True,0,0,0,0,0,
"(-9984.20277, 146563.07825)","(-10253.47608, 146660.54684)",0.0,False,True,True,0,0,0,0,0,
"(-10058.28294, 146752.22657)","(-10175.40622, 146646.3433)",0.15836534247330145,False,True,False,766,298,1148,298,574,"[(-10152.48548, 146673.19331)]"
"(-10058.28294, 146752.22657)","(-10253.47608, 146660.54684)",0.0,False,True,True,0,0,0,0,0,
"(-10345.99736, 146611.79932)","(-10175.40622, 146646.3433)",0.3016204133271086,False,True,False,1457,566,2185,566,1093,"[(-10382.67338, 146576.62021)]"
"(-10345.99736, 146611.79932)","(-10253.47608, 146660.54684)",0.0,False,True,True,0,0,0,0,0,
"(-10175.40622, 146646.3433)","(-10253.47608, 146660.54684)",0.0,False,True,True,0,0,0,0,0,
"(-10425.74452, 146665.6367)","(-10253.47608, 146660.54684)",0.0,False,True,True,0,0,0,0,0,
"(-10425.74452, 146665.6367)","(-10404.30931, 146798.24747)",0.0,False,True,True,0,0,0,0,0,
"(-10441.32331, 146917.83164)","(-10511.03339, 146901.96457)",0.0894776870780847,False,True,False,432,168,648,168,324,"[(-10449.80188, 146903.67701)]"
"(-10441.32331, 146917.83164)","(-10404.30931, 146798.24747)",0.0,False,True,True,0,0,0,0,0,
"(-10554.96666, 146839.35643)","(-10404.30931, 146798.24747)",0.0,False,True,True,0,0,0,0,0,
"(-10511.03339, 146901.96457)","(-10404.30931, 146798.24747)",0.0,False,True,True,0,0,0,0,0,
"(-11400.35565, 146298.1227)","(-11260.41238, 146311.88539)",0.14480690834985446,False,True,False,699,272,1050,272,525,"[(-11311.71538, 146310.83841)]"
"(-11400.35565, 146298.1227)","(-11426.15818, 146296.00823)",0.027368289664913045,False,True,False,132,51,199,51,99,"[(-11412.25728, 146301.57801)]"
"(-11400.35565, 146298.1227)","(-11535.17588, 146511.60567)",0.0,False,True,True,0,0,0,0,0,
"(-11426.15818, 146296.00823)","(-11511.51977, 146282.11283)",0.09784261087455826,False,True,False,472,183,708,183,355,"[(-11485.00078, 146272.43131)]"
"(-11426.15818, 146296.00823)","(-11535.17588, 146511.60567)",0.0,False,True,True,0,0,0,0,0,
"(-11260.41238, 146311.88539)","(-11535.17588, 146511.60567)",0.0,False,True,True,0,0,0,0,0,
"(-11511.51977, 146282.11283)","(-11535.17588, 146511.60567)",0.0,False,True,True,0,0,0,0,0,
"(-11598.27358, 146889.62002)","(-11076.1594, 146951.55747)",0.8122452493091101,False,True,False,3924,1526,5886,1526,2943,"[(-11286.48798, 147014.81761), (-11202.29988, 147036.43561)]"
"(-11598.27358, 146889.62002)","(-11262.68254, 146782.69804)",0.0,False,True,True,0,0,0,0,0,
"(-11076.1594, 146951.55747)","(-11262.68254, 146782.69804)",0.0,False,True,True,0,0,0,0,0,
"(-10584.22661, 147096.76554)","(-10593.2623, 147235.79528)",0.24915229891999896,False,True,False,1872,668,2809,668,1404,"[(-10602.61798, 147086.01641)]"
"(-10584.22661, 147096.76554)","(-10315.43037, 147079.77801)",0.0,False,True,True,0,0,0,0,0,
"(-10593.2623, 147235.79528)","(-10315.43037, 147079.77801)",0.0,False,True,True,0,0,0,0,0,
"(-9766.59483, 147443.89262)","(-9867.65706, 147057.93473)",0.0,False,True,True,0,0,0,0,0,
"(-9766.59483, 147443.89262)","(-9903.06983, 147327.8529)",0.0,False,True,True,0,0,0,0,0,
"(-10074.81299, 146855.72189)","(-9903.06983, 147327.8529)",0.0,False,True,True,0,0,0,0,0,
