variable,value
C_wide_node25node108_t1,1.0
C_wide_node25node108_t2,1.0
C_wide_node25node108_t3,1.0
C_wide_node25node108_t4,1.0
C_wide_node25node108_t5,1.0
C_timber_node26node92_t1,1.0
C_timber_node26node92_t2,1.0
C_timber_node26node92_t3,1.0
C_timber_node26node92_t4,1.0
C_timber_node26node92_t5,1.0
C_wide_node26node92_t1,1.0
C_wide_node26node92_t2,1.0
C_wide_node26node92_t3,1.0
C_wide_node26node92_t4,1.0
C_wide_node26node92_t5,1.0
C_timber_node26node93_t1,1.0
C_timber_node26node93_t2,1.0
C_timber_node26node93_t3,1.0
C_timber_node26node93_t4,1.0
C_timber_node26node93_t5,1.0
C_wide_node26node93_t1,1.0
C_wide_node26node93_t2,1.0
C_wide_node26node93_t3,1.0
C_wide_node26node93_t4,1.0
C_wide_node26node93_t5,1.0
C_timber_node27node100_t1,1.0
C_timber_node27node100_t2,1.0
C_timber_node27node100_t3,1.0
C_timber_node27node100_t4,1.0
C_timber_node27node100_t5,1.0
C_wide_node27node100_t1,1.0
C_wide_node27node100_t2,1.0
C_wide_node27node100_t3,1.0
C_wide_node27node100_t4,1.0
C_wide_node27node100_t5,1.0
C_timber_node28node90_t1,1.0
C_timber_node28node90_t2,1.0
C_timber_node28node90_t3,1.0
C_timber_node28node90_t4,1.0
C_timber_node28node90_t5,1.0
C_wide_node28node90_t1,1.0
C_wide_node28node90_t2,1.0
C_wide_node28node90_t3,1.0
C_wide_node28node90_t4,1.0
C_wide_node28node90_t5,1.0
C_timber_node28node94_t1,1.0
C_timber_node28node94_t2,1.0
C_timber_node28node94_t3,1.0
C_timber_node28node94_t4,1.0
C_timber_node28node94_t5,1.0
C_wide_node28node94_t1,1.0
C_wide_node28node94_t2,1.0
C_wide_node28node94_t3,1.0
C_wide_node28node94_t4,1.0
C_wide_node28node94_t5,1.0
C_timber_node28node97_t1,1.0
C_timber_node28node97_t2,1.0
C_timber_node28node97_t3,1.0
C_timber_node28node97_t4,1.0
C_timber_node28node97_t5,1.0
C_wide_node28node97_t1,1.0
C_wide_node28node97_t2,1.0
C_wide_node28node97_t3,1.0
C_wide_node28node97_t4,1.0
C_wide_node28node97_t5,1.0
C_timber_node29node107_t1,1.0
C_timber_node29node107_t2,1.0
C_timber_node29node107_t3,1.0
C_timber_node29node107_t4,1.0
C_timber_node29node107_t5,1.0
C_wide_node29node107_t1,1.0
C_wide_node29node107_t2,1.0
C_wide_node29node107_t3,1.0
C_wide_node29node107_t4,1.0
C_wide_node29node107_t5,1.0
C_timber_node30node107_t1,1.0
C_timber_node30node107_t2,1.0
C_timber_node30node107_t3,1.0
C_timber_node30node107_t4,1.0
C_timber_node30node107_t5,1.0
C_wide_node30node107_t1,1.0
C_wide_node30node107_t2,1.0
C_wide_node30node107_t3,1.0
C_wide_node30node107_t4,1.0
C_wide_node30node107_t5,1.0
C_timber_node30node108_t1,1.0
C_timber_node30node108_t2,1.0
C_timber_node30node108_t3,1.0
C_timber_node30node108_t4,1.0
C_timber_node30node108_t5,1.0
C_wide_node30node108_t1,1.0
C_wide_node30node108_t2,1.0
C_wide_node30node108_t3,1.0
C_wide_node30node108_t4,1.0
C_wide_node30node108_t5,1.0
C_timber_node30node109_t1,1.0
C_timber_node30node109_t2,1.0
C_timber_node30node109_t3,1.0
C_timber_node30node109_t4,1.0
C_timber_node30node109_t5,1.0
C_wide_node30node109_t1,1.0
C_wide_node30node109_t2,1.0
C_wide_node30node109_t3,1.0
C_wide_node30node109_t4,1.0
C_wide_node30node109_t5,1.0
C_timber_node31node109_t1,1.0
C_timber_node31node109_t2,1.0
C_timber_node31node109_t3,1.0
C_timber_node31node109_t4,1.0
C_timber_node31node109_t5,1.0
C_wide_node31node109_t1,1.0
C_wide_node31node109_t2,1.0
C_wide_node31node109_t3,1.0
C_wide_node31node109_t4,1.0
C_wide_node31node109_t5,1.0
C_timber_node31node110_t1,1.0
C_timber_node31node110_t2,1.0
C_timber_node31node110_t3,1.0
C_timber_node31node110_t4,1.0
C_timber_node31node110_t5,1.0
C_wide_node31node110_t1,1.0
C_wide_node31node110_t2,1.0
C_wide_node31node110_t3,1.0
C_wide_node31node110_t4,1.0
C_wide_node31node110_t5,1.0
C_timber_node31node111_t1,1.0
C_timber_node31node111_t2,1.0
C_timber_node31node111_t3,1.0
C_timber_node31node111_t4,1.0
C_timber_node31node111_t5,1.0
C_wide_node31node111_t1,1.0
C_wide_node31node111_t2,1.0
C_wide_node31node111_t3,1.0
C_wide_node31node111_t4,1.0
C_wide_node31node111_t5,1.0
C_timber_node32node37_t1,1.0
C_timber_node32node100_t1,1.0
C_timber_node32node100_t2,1.0
C_timber_node32node100_t3,1.0
C_timber_node32node100_t4,1.0
C_timber_node32node100_t5,1.0
