variable,value,node_type_info
M_node37node126_wide_t5,1.0,node37transit_node126source
M_node37node130_timber_t2,1.0,node37transit_node130source
M_node37node130_timber_t3,1.0,node37transit_node130source
M_node37node130_timber_t4,1.0,node37transit_node130source
M_node37node130_timber_t5,1.0,node37transit_node130source
M_node37node142_timber_t2,1.0,node37transit_node142source
M_node37node142_timber_t3,1.0,node37transit_node142source
M_node37node142_timber_t4,1.0,node37transit_node142source
M_node37node142_timber_t5,1.0,node37transit_node142source
M_node38node52_timber_t2,1.0,node38transit_node52transit
M_node38node52_timber_t3,1.0,node38transit_node52transit
M_node38node52_timber_t4,1.0,node38transit_node52transit
M_node38node52_timber_t5,1.0,node38transit_node52transit
M_node38node130_timber_t2,1.0,node38transit_node130source
M_node38node130_timber_t3,1.0,node38transit_node130source
M_node38node130_timber_t4,1.0,node38transit_node130source
M_node38node130_timber_t5,1.0,node38transit_node130source
M_node38node131_timber_t2,1.0,node38transit_node131source
M_node38node131_timber_t3,1.0,node38transit_node131source
M_node38node131_timber_t4,1.0,node38transit_node131source
M_node38node139_timber_t2,1.0,node38transit_node139source
M_node38node139_timber_t3,1.0,node38transit_node139source
M_node38node139_timber_t4,1.0,node38transit_node139source
M_node39node145_timber_t2,1.0,node39transit_node145source
M_node39node145_timber_t3,1.0,node39transit_node145source
M_node39node145_wide_t5,1.0,node39transit_node145source
M_node40node42_timber_t2,1.0,node40transit_node42transit
M_node40node42_timber_t3,1.0,node40transit_node42transit
M_node40node42_timber_t4,1.0,node40transit_node42transit
M_node40node42_timber_t5,1.0,node40transit_node42transit
M_node40node80_timber_t2,1.0,node40transit_node80transit
M_node40node80_timber_t3,1.0,node40transit_node80transit
M_node40node80_timber_t4,1.0,node40transit_node80transit
M_node40node80_timber_t5,1.0,node40transit_node80transit
M_node40node124_timber_t2,1.0,node40transit_node124source
M_node40node124_timber_t3,1.0,node40transit_node124source
M_node40node124_timber_t4,1.0,node40transit_node124source
M_node40node124_timber_t5,1.0,node40transit_node124source
M_node40node125_timber_t2,1.0,node40transit_node125source
M_node40node125_timber_t3,1.0,node40transit_node125source
M_node40node125_timber_t4,1.0,node40transit_node125source
M_node41node96_timber_t2,1.0,node41transit_node96transit
M_node41node96_timber_t3,1.0,node41transit_node96transit
M_node41node96_timber_t4,1.0,node41transit_node96transit
M_node41node96_timber_t5,1.0,node41transit_node96transit
M_node41node119_timber_t2,1.0,node41transit_node119source
M_node41node119_timber_t3,1.0,node41transit_node119source
M_node41node119_timber_t4,1.0,node41transit_node119source
M_node41node119_timber_t5,1.0,node41transit_node119source
M_node41node136_timber_t2,1.0,node41transit_node136source
M_node41node136_timber_t3,1.0,node41transit_node136source
M_node41node136_wide_t5,1.0,node41transit_node136source
M_node42node124_timber_t2,1.0,node42transit_node124source
M_node42node124_timber_t3,1.0,node42transit_node124source
M_node42node124_timber_t4,1.0,node42transit_node124source
M_node43node135_timber_t4,1.0,node43transit_node135source
M_node43node135_timber_t5,1.0,node43transit_node135source
M_node44node139_wide_t2,1.0,node44transit_node139source
M_node44node139_wide_t3,1.0,node44transit_node139source
