variable,value,node_type_info
M_node28node305_wide_t5,1.0,node28transit_node305source
M_node28node318_timber_t2,1.0,node28transit_node318source
M_node28node318_timber_t3,1.0,node28transit_node318source
M_node28node318_wide_t5,1.0,node28transit_node318source
M_node30node219_timber_t2,1.0,node30transit_node219exit
M_node30node219_timber_t3,1.0,node30transit_node219exit
M_node30node219_timber_t4,1.0,node30transit_node219exit
M_node30node219_timber_t5,1.0,node30transit_node219exit
M_node30node158_timber_t2,1.0,node30transit_node158transit
M_node30node158_timber_t3,1.0,node30transit_node158transit
M_node30node158_timber_t4,1.0,node30transit_node158transit
M_node30node158_timber_t5,1.0,node30transit_node158transit
M_node31node319_timber_t2,1.0,node31transit_node319source
M_node31node319_timber_t3,1.0,node31transit_node319source
M_node31node319_wide_t5,1.0,node31transit_node319source
M_node31node321_timber_t2,1.0,node31transit_node321source
M_node31node321_timber_t3,1.0,node31transit_node321source
M_node31node321_timber_t4,1.0,node31transit_node321source
M_node31node321_timber_t5,1.0,node31transit_node321source
M_node32node337_wide_t3,1.0,node32transit_node337source
M_node32node337_wide_t4,1.0,node32transit_node337source
M_node32node337_wide_t5,1.0,node32transit_node337source
M_node33node195_wide_t2,1.0,node33transit_node195transit
M_node33node195_wide_t3,1.0,node33transit_node195transit
M_node33node195_wide_t4,1.0,node33transit_node195transit
M_node33node195_wide_t5,1.0,node33transit_node195transit
M_node33node361_wide_t2,1.0,node33transit_node361source
M_node33node365_wide_t2,1.0,node33transit_node365source
M_node33node365_wide_t3,1.0,node33transit_node365source
M_node33node365_wide_t4,1.0,node33transit_node365source
M_node33node365_wide_t5,1.0,node33transit_node365source
M_node33node366_wide_t2,1.0,node33transit_node366source
M_node33node366_wide_t3,1.0,node33transit_node366source
M_node33node366_wide_t4,1.0,node33transit_node366source
M_node33node366_wide_t5,1.0,node33transit_node366source
M_node34node139_timber_t2,1.0,node34exit_node139transit
M_node34node139_timber_t3,1.0,node34exit_node139transit
M_node34node139_timber_t4,1.0,node34exit_node139transit
M_node34node139_timber_t5,1.0,node34exit_node139transit
M_node34node322_timber_t2,1.0,node34exit_node322source
M_node34node322_wide_t4,1.0,node34exit_node322source
M_node34node322_wide_t5,1.0,node34exit_node322source
M_node34node337_timber_t2,1.0,node34exit_node337source
M_node34node337_timber_t3,1.0,node34exit_node337source
M_node34node337_timber_t4,1.0,node34exit_node337source
M_node34node337_timber_t5,1.0,node34exit_node337source
M_node35node243_timber_t2,1.0,node35transit_node243exit
M_node35node243_timber_t3,1.0,node35transit_node243exit
M_node35node243_timber_t4,1.0,node35transit_node243exit
M_node35node243_timber_t5,1.0,node35transit_node243exit
M_node35node140_timber_t2,1.0,node35transit_node140transit
M_node35node140_timber_t3,1.0,node35transit_node140transit
M_node35node140_timber_t4,1.0,node35transit_node140transit
M_node35node140_timber_t5,1.0,node35transit_node140transit
M_node35node315_timber_t2,1.0,node35transit_node315source
M_node35node315_timber_t3,1.0,node35transit_node315source
M_node35node315_wide_t5,1.0,node35transit_node315source
M_node37node317_timber_t2,1.0,node37transit_node317source
M_node37node317_timber_t3,1.0,node37transit_node317source
M_node37node317_timber_t4,1.0,node37transit_node317source
M_node37node318_timber_t2,1.0,node37transit_node318source
M_node37node318_timber_t3,1.0,node37transit_node318source
M_node37node318_timber_t4,1.0,node37transit_node318source
M_node37node318_timber_t5,1.0,node37transit_node318source
M_node37node319_timber_t2,1.0,node37transit_node319source
M_node37node319_timber_t3,1.0,node37transit_node319source
M_node37node319_wide_t5,1.0,node37transit_node319source
M_node38node313_timber_t2,1.0,node38transit_node313source
M_node38node313_timber_t3,1.0,node38transit_node313source
M_node38node313_timber_t4,1.0,node38transit_node313source
M_node38node315_wide_t2,1.0,node38transit_node315source
M_node38node315_wide_t3,1.0,node38transit_node315source
M_node38node315_wide_t4,1.0,node38transit_node315source
M_node38node315_wide_t5,1.0,node38transit_node315source
M_node42node318_timber_t2,1.0,node42transit_node318source
M_node42node318_timber_t3,1.0,node42transit_node318source
M_node42node318_timber_t4,1.0,node42transit_node318source
M_node42node319_timber_t2,1.0,node42transit_node319source
M_node42node319_timber_t3,1.0,node42transit_node319source
M_node42node319_timber_t4,1.0,node42transit_node319source
M_node42node319_timber_t5,1.0,node42transit_node319source
M_node42node322_timber_t2,1.0,node42transit_node322source
M_node42node322_timber_t3,1.0,node42transit_node322source
M_node42node322_timber_t4,1.0,node42transit_node322source
M_node42node322_timber_t5,1.0,node42transit_node322source
M_node43node335_timber_t2,1.0,node43transit_node335source
M_node43node335_timber_t3,1.0,node43transit_node335source
M_node43node335_timber_t4,1.0,node43transit_node335source
M_node43node335_timber_t5,1.0,node43transit_node335source
M_node44node367_wide_t3,1.0,node44transit_node367source
M_node44node367_wide_t4,1.0,node44transit_node367source
M_node44node367_wide_t5,1.0,node44transit_node367source
M_node46node318_timber_t2,1.0,node46transit_node318source
M_node46node318_timber_t3,1.0,node46transit_node318source
M_node46node318_timber_t4,1.0,node46transit_node318source
